Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,Blurring,VIF,Compression Ratio (%)
misato,GH0LDDA4,14016,50,4,4,1.4,1.3,12,5,10,32.39067192418394,0.947654422223568,103.34547287446954,10.409439742140574,4.137360747143436,12.646092572498707,56.04727815294353
misato,F806Z97G,20000,50,4,4,1.4,1.3,12,5,10,32.5676101575266,0.951207429766655,102.35889380666472,9.291751719287449,4.088962066226062,12.411727600147891,55.47494803391694
misato,BC6YIXHK,576,50,4,4,1.4,1.3,12,5,40,30.057782660974254,0.7586095207929611,117.2790737316744,14.01406259995094,6.774832182276481,13.264117207593875,68.75356303864343
misato,PK8WPP84,5184,50,4,4,1.4,1.3,12,5,40,31.97309639628354,0.9333719465136529,105.93585501784342,12.475026091657256,4.27564819829293,12.93538273694702,58.09140910652471
misato,2FN9XWBL,14016,50,4,4,1.4,1.3,12,5,40,32.45741963505579,0.9490159052610396,103.10144954065396,9.141530367598712,4.088445307331892,12.403271039094648,55.81441447648498
misato,3NBCLIEC,20000,50,4,4,1.4,1.3,12,5,40,32.61652763048794,0.9517623072862624,102.00395080536262,8.334081375937023,4.062983980786703,12.179650621302738,55.26341755257368
misato,R3TS8HM8,576,50,4,4,1.4,1.3,12,5,250,30.054302053220425,0.758899490237236,117.6405372130594,14.053857159729937,6.651982974599739,13.266826341467338,68.66784468043348
misato,N2V7HARJ,5184,50,4,4,1.4,1.3,12,5,250,31.9873301995031,0.9337634858489036,105.85601270013495,12.261458960983132,4.267609794157588,12.915809249614204,58.06718091782043
misato,QJSWG77X,14016,50,4,4,1.4,1.3,12,5,250,32.46114498717754,0.9489888951182366,103.11043857421872,8.989638056487031,4.08547401679872,12.368916734985856,55.83392091800373
misato,W98XRL8I,20000,50,4,4,1.4,1.3,12,5,250,32.61250998904701,0.951634191274643,102.03282016541284,8.267743730816937,4.062427500032875,12.15471900880916,55.31390927481991
misato,R65PTHMV,576,0,4,4,1.4,1.3,16,5,0,29.854909283639028,0.7100258871912957,116.18091519941156,13.560733779034294,9.917276569809507,13.251299703414352,71.63373400760979
misato,52GUXORO,5184,0,4,4,1.4,1.3,16,5,0,31.80693549487113,0.9236530181765557,106.44387436101468,13.277070950045998,4.35873069606478,13.024446535815333,58.57221191732328
misato,FN7O3TVZ,14016,0,4,4,1.4,1.3,16,5,0,32.35758311022289,0.9445998373627664,103.27585928337191,12.234028773826251,4.206554287702754,12.789601390496394,56.4784678530873
misato,NGP9A81Z,20000,0,4,4,1.4,1.3,16,5,0,32.595740495577104,0.9503319126367568,101.74099995780294,11.23328981395269,4.1607714894135945,12.619685955182618,55.85364227171033
misato,15ZZCHTB,576,0,4,4,1.4,1.3,16,5,10,29.88525792126333,0.7231442710757255,117.812404615162,13.747930054686048,8.386331513806379,13.258436284722238,70.88410765457165
misato,D5VH4S6I,5184,0,4,4,1.4,1.3,16,5,10,31.902914982258917,0.9299067062139512,106.21257499035502,13.280965401196784,4.305654194406987,12.998749658404066,58.31219345383797
misato,SIQA39I5,14016,0,4,4,1.4,1.3,16,5,10,32.39751761357712,0.9477874901890756,103.4032651186342,10.381983705978136,4.139265770242761,12.6268378584748,56.07541900765561
misato,40KMFCFJ,20000,0,4,4,1.4,1.3,16,5,10,32.5747444867175,0.95132852435112,102.44325445481287,9.231156035496673,4.089980379906574,12.3872471169303,55.48815249157497
misato,PCJR8UW5,576,0,4,4,1.4,1.3,16,5,40,30.06277688008199,0.75899110943079,117.80967609350884,14.036442254895515,6.759082622729892,13.26558132957176,68.78096434259152
misato,4E1B2BQ4,5184,0,4,4,1.4,1.3,16,5,40,31.98406866340397,0.9337204736471176,105.93577394989391,12.463290219353238,4.277538473392884,12.925115857285236,58.08791994394584
misato,I90FFT8F,14016,0,4,4,1.4,1.3,16,5,40,32.46584054255009,0.949149569272995,103.20332765118629,9.101412190840716,4.0895498862468935,12.382159942451135,55.83988157074261
misato,EO4V7K7U,20000,0,4,4,1.4,1.3,16,5,40,32.62679618586212,0.9519079533219338,102.02868867428624,8.29290849515557,4.063216342257017,12.142051658950615,55.29875164463132
misato,IZQIALE5,576,0,4,4,1.4,1.3,16,5,250,30.05009287589188,0.7590447384119033,117.5725150945216,14.06781091282982,6.662423440100195,13.26657178739069,68.80606482194051
misato,Y4HRGH4M,5184,0,4,4,1.4,1.3,16,5,250,31.984828370237484,0.9335757449269296,106.01947172550156,12.273317850704396,4.273003832935126,12.906789158146855,58.134315692729935
misato,TBB6ZBG2,14016,0,4,4,1.4,1.3,16,5,250,32.46876302063537,0.9491022607684136,103.14343339602628,8.943900164590877,4.086668026733137,12.344820917727628,55.858401944576045
misato,E4BGKIBZ,20000,0,4,4,1.4,1.3,16,5,250,32.624581251182555,0.9517850065231324,102.0576032214507,8.215600849899676,4.062349987499704,12.124255340149174,55.31294849092138
misato,G9V937J7,576,12,4,4,1.4,1.3,16,5,0,29.862324195030432,0.710746299624443,116.07831840760038,13.575887374637633,9.880599266369066,13.25236666586292,71.580423143135
misato,ZZPWT22J,5184,12,4,4,1.4,1.3,16,5,0,31.798612073694585,0.9230658051371574,106.53208953149108,13.293796372755514,4.363920174101881,13.029113849504892,58.62356960926752
misato,O2N3BE53,14016,12,4,4,1.4,1.3,16,5,0,32.354242778816705,0.9444780826568604,103.30055893735536,12.26041061864534,4.208609291617065,12.793883653227876,56.493296794047446
misato,1GNZ0JFM,20000,12,4,4,1.4,1.3,16,5,0,32.58964062483945,0.9502294939756394,101.81606100983794,11.230085560355342,4.163111107305071,12.6213802268197,55.87910936596796
misato,O19MNV4T,576,12,4,4,1.4,1.3,16,5,10,29.88688995498528,0.7238733950257301,117.76710149136768,13.765699526156634,8.363789987790211,13.259704067001037,70.70366358910307
misato,LZM9RKQB,5184,12,4,4,1.4,1.3,16,5,10,31.909702945100463,0.9301899778842926,106.14936939260228,13.27068647188764,4.302061560071529,12.99781460342722,58.26239703572884
misato,G2DPFJ1S,14016,12,4,4,1.4,1.3,16,5,10,32.3952998397805,0.9477261519432068,103.44582315779328,10.391171213418746,4.139598169988778,12.629776130079728,56.08269441730828
misato,G7MMGJNS,20000,12,4,4,1.4,1.3,16,5,10,32.5733961979583,0.9513157832622527,102.45873420500584,9.244464579597988,4.090086102636664,12.388417851401757,55.49484005318445
misato,MAQOTG25,576,12,4,4,1.4,1.3,16,5,40,30.065590119828403,0.7591628628969193,117.70938285951964,14.013475008943152,6.764557339371835,13.263611213188026,68.71778015937004
misato,YN5DVQIK,5184,12,4,4,1.4,1.3,16,5,40,31.979145301748325,0.9335501930117608,105.97357167848185,12.45853729997118,4.277706942456033,12.925521040702158,58.1112884838988
misato,WNA8RM9R,14016,12,4,4,1.4,1.3,16,5,40,32.46289857683005,0.9490859174728392,103.20746351152584,9.109679947709964,4.089537042167287,12.383036018679276,55.84289666231891
misato,XUHIRUSG,20000,12,4,4,1.4,1.3,16,5,40,32.622355413794835,0.9518446272611618,102.06716342713156,8.31069071743028,4.063275871209374,12.149622182034468,55.296741583580456
misato,8M3NB8L4,576,12,4,4,1.4,1.3,16,5,250,30.057521790951345,0.7589379930496216,117.450668500434,14.063909001520942,6.662094416494977,13.266212552244088,68.77262701389313
misato,LBUM15GL,5184,12,4,4,1.4,1.3,16,5,250,31.983587192843498,0.9334983575344086,106.05281194902582,12.265255804936666,4.275570461141601,12.907551947498714,58.14633181240821
misato,WB1LIHQR,14016,12,4,4,1.4,1.3,16,5,250,32.46893049269591,0.9490847405791284,103.15431910083916,8.9527624191172,4.086174065968296,12.34634361898792,55.8534968899362
misato,434N24CZ,20000,12,4,4,1.4,1.3,16,5,250,32.62774052284103,0.9518513318896292,102.00850021219134,8.221252712702718,4.062600178945741,12.119655658436209,55.31236064287821
misato,4DSE26GW,576,37,4,4,1.4,1.3,16,5,0,29.860560172862183,0.7106612715125084,116.13756568166475,13.558250186199354,9.88070278775194,13.252993956565074,71.54276926363815
misato,78LDL47D,5184,37,4,4,1.4,1.3,16,5,0,31.79750957809647,0.9231225416064264,106.47333472704474,13.326020427220392,4.363771193628987,13.028969103652267,58.61252059443447
misato,ZVP7TWAL,14016,37,4,4,1.4,1.3,16,5,0,32.35717069462058,0.9445949098467828,103.23224445650077,12.238382361422802,4.20705109018642,12.789257486979174,56.47946024171932
misato,2BAKARWD,20000,37,4,4,1.4,1.3,16,5,0,32.58903560474707,0.9502637758851052,101.7881933412905,11.244735107610197,4.16215573076054,12.620466712480711,55.86627152321858
misato,BWCKTDG1,576,37,4,4,1.4,1.3,16,5,10,29.88318748303132,0.7231037947535515,117.80581449291086,13.753542481918387,8.374843348674373,13.260753755947793,70.7588264909612
misato,ZEXLXXUM,5184,37,4,4,1.4,1.3,16,5,10,31.90362122738648,0.929937155842781,106.1988021496432,13.266302069659652,4.304661111791372,12.998117711548362,58.30200408775623
misato,9OD094F7,14016,37,4,4,1.4,1.3,16,5,10,32.393199851743674,0.9476347720623016,103.40080491415898,10.37665530482314,4.139219111128067,12.629055037937244,56.09104438790007
misato,E9O8INZF,20000,37,4,4,1.4,1.3,16,5,10,32.5707067469726,0.9512642002105712,102.47748851393716,9.242351601693825,4.090664922508742,12.38938247331533,55.50707108505056
misato,JT59T4TR,576,37,4,4,1.4,1.3,16,5,40,30.066122391264408,0.7587227007746696,117.51637658058448,14.0026110572054,6.766697383784893,13.262650601208843,68.80615963614102
misato,JSE757I4,5184,37,4,4,1.4,1.3,16,5,40,31.977087379901864,0.9334287482500075,105.9991816261574,12.475899669127362,4.2808814156105095,12.927249547485854,58.12330460357708
misato,J9I3PQ2B,14016,37,4,4,1.4,1.3,16,5,40,32.464888622742016,0.9491300290822984,103.2192153018904,9.093709343360583,4.089264692737924,12.379377915219909,55.83750489478311
misato,S4SFCP7F,20000,37,4,4,1.4,1.3,16,5,40,32.62433421529562,0.9518640604615212,102.08845310209298,8.310135788243253,4.063437152177685,12.147782047325098,55.30179834094112
misato,3GFR1EH2,576,37,4,4,1.4,1.3,16,5,250,30.05393412376609,0.7586771348118782,117.75397362678436,14.090704852548104,6.672371480315819,13.267821334072789,68.73856975306906
misato,35QZL4J3,5184,37,4,4,1.4,1.3,16,5,250,31.988378402361363,0.9337302953004836,106.0116422284915,12.255258110398808,4.273260100920044,12.90539272762345,58.11829841379003
misato,ZEXHDCXX,14016,37,4,4,1.4,1.3,16,5,250,32.46817874899663,0.9490786385536194,103.16813288001543,8.955000871119008,4.086392533029076,12.344675687210644,55.868622915391285
misato,XVLSLIPZ,20000,37,4,4,1.4,1.3,16,5,250,32.62025095627164,0.9517208930850029,102.0752096378279,8.238598486400168,4.06229349173742,12.123185344328697,55.34640526180888
misato,XW1PVNHG,576,50,4,4,1.4,1.3,16,5,0,29.86303290262054,0.7111437067389488,116.01103365764855,13.59537961479682,9.867923177911232,13.25310411522633,71.57256620638587
misato,Z9UAGLMM,5184,50,4,4,1.4,1.3,16,5,0,31.802312713376327,0.92346952855587,106.49523922043792,13.29760143533191,4.357666068384389,13.029013878440066,58.57928505668151
misato,DWSHSWWB,14016,50,4,4,1.4,1.3,16,5,0,32.35983256168051,0.9446974143385888,103.18598116198886,12.222743047173472,4.208843405193129,12.786747871656374,56.46809517955123
misato,AF45F2V2,20000,50,4,4,1.4,1.3,16,5,0,32.5955561735893,0.9503388530015946,101.72548855372298,11.222766384025942,4.160838838166335,12.617132468492798,55.864571188556056
misato,J8BTGZI1,576,50,4,4,1.4,1.3,16,5,10,29.88900125054704,0.7243001589179039,117.60960640432104,13.76748193739204,8.356226439709822,13.258427905574845,70.82218133974362
misato,DY70C969,5184,50,4,4,1.4,1.3,16,5,10,31.90004418763269,0.9297774094343184,106.21492481794948,13.280954364966956,4.305468301995695,13.00143619470165,58.31670028883566
misato,VNSYBZ22,14016,50,4,4,1.4,1.3,16,5,10,32.39947291788481,0.9477871468663216,103.38141571783368,10.378585063116695,4.140555370760986,12.628424245273916,56.07095641928483
misato,1T5QH46C,20000,50,4,4,1.4,1.3,16,5,10,32.568729578467426,0.951235154569149,102.48771851851843,9.263645120725275,4.090110043509526,12.392108944187246,55.51166009235536
misato,J9HORFA7,576,50,4,4,1.4,1.3,16,5,40,30.06125905565274,0.7588014975190163,117.46734339072148,14.020309112357642,6.76590671935713,13.26363896524562,68.85048211440724
misato,9LN0JQSY,5184,50,4,4,1.4,1.3,16,5,40,31.980412555009988,0.933581719994545,105.9984978093654,12.465646268275655,4.278397081814584,12.924896565554263,58.11188897383539
misato,AHK2E2WX,14016,50,4,4,1.4,1.3,16,5,40,32.46421810064772,0.949098992049694,103.22446090494796,9.105164695247216,4.089889444355205,12.38115006188914,55.84374366917682
misato,MLM81KUF,20000,50,4,4,1.4,1.3,16,5,40,32.62465886873947,0.9518778067827224,102.07526196228784,8.300226525202564,4.063348237182755,12.147294679944698,55.29299326218686
misato,BCLSLC2B,576,50,4,4,1.4,1.3,16,5,250,30.06131377087413,0.7596248009800911,117.32520920018332,14.091529103265598,6.6435259033510965,13.266085247074328,68.85196121593523
misato,XZV581Y4,5184,50,4,4,1.4,1.3,16,5,250,31.99040629305583,0.9337981405854224,106.00020561704288,12.258114860494643,4.2732961916822605,12.904069894547323,58.11638948788639
misato,WR3IBNPG,14016,50,4,4,1.4,1.3,16,5,250,32.465023954082135,0.9490147948265076,103.1855743682484,8.955840165100389,4.0863332253883975,12.34546483892747,55.87878699768621
misato,1DUTRTTH,20000,50,4,4,1.4,1.3,16,5,250,32.62400342040962,0.9517855384945868,102.09334846884646,8.20983826102999,4.062173334170275,12.117873006687244,55.32088127903092
misato,O9EGBJMO,576,0,4,12,1.4,1.3,1,5,0,29.593773906655443,0.6685374575853348,116.72991519338346,13.40770436653596,11.575461659558812,13.248315408789876,73.95522178147667
misato,V5U6LZ29,5184,0,4,12,1.4,1.3,1,5,0,31.668802395790458,0.9199521380662918,105.94240238353586,13.503988011767326,4.341311934499808,13.170836874678496,58.1942572302939
misato,TXCPBEBW,14016,0,4,12,1.4,1.3,1,5,0,32.21293864200365,0.9417501139640808,102.85951044560188,12.51349345802462,4.149375719083883,13.022371469103652,55.980383574008656
misato,4IFR3VGC,20000,0,4,12,1.4,1.3,1,5,0,32.43683047612804,0.947134522497654,101.34830846233612,11.48237950739229,4.099558289515832,12.876089673353915,55.39646715967944
misato,MX4035TT,576,0,4,12,1.4,1.3,1,5,10,29.45164576830868,0.6476400643587112,116.70827470823691,13.303436551390348,11.570903402854633,13.249595003858031,74.8572271966317
misato,18L3NSWB,5184,0,4,12,1.4,1.3,1,5,10,31.621734400210567,0.9188221982121468,106.44304062499998,13.979977670184766,4.371786685441458,13.192107521540636,58.534981541255405
misato,RVVC1N5Y,14016,0,4,12,1.4,1.3,1,5,10,32.18051396915884,0.9417372858524322,103.2521967122396,11.730963763588017,4.149403864082556,12.965220411361882,55.97564918492972
misato,28U2A2UN,20000,0,4,12,1.4,1.3,1,5,10,32.38911330796327,0.9468431016802789,101.89518154899692,10.609905129113033,4.079418543390301,12.79263970389661,55.33461037526513
misato,NQ65WRFU,576,0,4,12,1.4,1.3,1,5,40,30.03490983054956,0.7522258719801903,116.6212787832754,14.057817732146448,6.977811875189371,13.270493618987912,69.26847367783967
misato,AXBRY2UV,5184,0,4,12,1.4,1.3,1,5,40,31.85677658838179,0.9328386893868448,105.50567477816358,12.618794618754013,4.214831522939067,13.14701490322788,57.25591269255579
misato,RUQELISY,14016,0,4,12,1.4,1.3,1,5,40,32.20000721250694,0.9445694988965988,103.45184840735918,9.260943128542818,4.04310520500026,12.862656303047835,54.92836313080283
misato,VQTR8CJJ,20000,0,4,12,1.4,1.3,1,5,40,32.30040493340209,0.9466041100025177,102.7528892831308,8.457397296186805,4.018987329433496,12.704623337030608,54.39691689503721
misato,UW5BWBL1,576,0,4,12,1.4,1.3,1,5,250,30.005579248368285,0.7497731876373291,116.56952578366123,14.053581121610945,7.038728060138457,13.282120876736093,69.27682996937817
misato,IWWF29T1,5184,0,4,12,1.4,1.3,1,5,250,31.88061380292788,0.9336305978894234,105.33003788459688,12.424026584244272,4.201790767628283,13.13356564348637,57.21279119416274
misato,MJCEUL1A,14016,0,4,12,1.4,1.3,1,5,250,32.20307133294366,0.9446452450752258,103.38158824266972,9.17252079645636,4.04208848679741,12.855793307130911,54.937926723161176
misato,HMHGFJW1,20000,0,4,12,1.4,1.3,1,5,250,32.31260075788419,0.9468527191877364,102.66738861038768,8.263415826874686,4.017287769607981,12.68097311519419,54.31964964256627
misato,YZ4G67YE,576,12,4,12,1.4,1.3,1,5,0,29.600838172997804,0.6689882734417916,116.8734934208622,13.369137459949512,11.498301468024923,13.24320921103396,73.82706458711735
misato,U4WEH2AU,5184,12,4,12,1.4,1.3,1,5,0,31.67240253903149,0.9201499101519584,105.97706257354358,13.514385419880211,4.339153414607835,13.16969528436858,58.19384636875834
misato,O6O9KCIY,14016,12,4,12,1.4,1.3,1,5,0,32.20162575628878,0.9414671057462692,102.91634137128668,12.577216798523295,4.151871900261175,13.02765901009517,56.01683015268563
misato,NRN5JJDA,20000,12,4,12,1.4,1.3,1,5,0,32.435389686038924,0.9470903798937798,101.3676422670718,11.48243398815566,4.0998141169379405,12.875790115419248,55.39915988297399
misato,FSYS4CNA,576,12,4,12,1.4,1.3,1,5,10,29.46116313977393,0.6491876989603043,116.75174979745373,13.313041683288589,11.507583145120178,13.24830306069959,74.90361662446908
misato,QVCKWVM0,5184,12,4,12,1.4,1.3,1,5,10,31.62130087668334,0.9188198232650756,106.44623169487846,13.981650715373927,4.371926169472911,13.192645273115994,58.53552514267167
misato,163ZLIC7,14016,12,4,12,1.4,1.3,1,5,10,32.186516440588555,0.9417259112000466,103.15970499734767,11.760445215994451,4.148868421710247,12.961808487654316,55.98171729376252
misato,3RNHOUFA,20000,12,4,12,1.4,1.3,1,5,10,32.38213945287301,0.9467096889019012,101.93162439838927,10.608024463247355,4.07951346115284,12.79593204973637,55.351234465088304
misato,BWDG9TMR,576,12,4,12,1.4,1.3,1,5,40,30.03821012675969,0.7525888559222221,116.6905534324364,14.073120342897408,6.971035189364406,13.26999831774049,69.25279773002163
misato,ONUZB50C,5184,12,4,12,1.4,1.3,1,5,40,31.85732106655017,0.932849043905735,105.50362012562684,12.62315836888544,4.21558782663509,13.146469666280868,57.257429719763984
misato,RL1N9DB7,14016,12,4,12,1.4,1.3,1,5,40,32.19945146101432,0.944571670293808,103.48547160252704,9.264485164386414,4.043255670014427,12.861521772119334,54.92486132633056
misato,0ICB4V1L,20000,12,4,12,1.4,1.3,1,5,40,32.30175165641307,0.9466348487138748,102.76512246214315,8.46452675460707,4.018774693922602,12.702627486818407,54.38945817793023
misato,7BA7UOO1,576,12,4,12,1.4,1.3,1,5,250,30.00743011744516,0.7501403880119324,116.66465639467596,14.048749560586185,7.020804915592047,13.282272477012606,69.24930856744275
misato,IMFP7VM6,5184,12,4,12,1.4,1.3,1,5,250,31.88021450238305,0.9335994377732276,105.25343769169554,12.43847541846148,4.20199422328024,13.13580376800411,57.19997863520016
misato,K27RCCYP,14016,12,4,12,1.4,1.3,1,5,250,32.202880794586086,0.9446497836709022,103.37148432918605,9.160004658636584,4.040939004689236,12.84991426906507,54.93665621287431
misato,3UEQBNK6,20000,12,4,12,1.4,1.3,1,5,250,32.30141133021301,0.9466631093621254,102.70762475766784,8.37065159533909,4.018046361991149,12.687813649369852,54.40474222705283
misato,5LIEYSW2,576,37,4,12,1.4,1.3,1,5,0,29.594123422615898,0.6680631175637245,116.83903092930169,13.380700794401962,11.586414164271003,13.24962348090278,74.00546066585486
misato,U2V9IEI3,5184,37,4,12,1.4,1.3,1,5,0,31.672803815691346,0.9202000600099564,105.93080538194442,13.520667859870295,4.340030989176934,13.168193269354424,58.18868215530376
misato,EK40IX93,14016,37,4,12,1.4,1.3,1,5,0,32.20075374741138,0.9413913875818252,102.92497285035688,12.621283794061872,4.154639516292113,13.02725026925797,56.02922552916596
misato,H08SL6A5,20000,37,4,12,1.4,1.3,1,5,0,32.431837291643866,0.9469905918836594,101.4043823712384,11.515505905714685,4.103129282832694,12.882425813400207,55.41259821565996
misato,PZDEMUL3,576,37,4,12,1.4,1.3,1,5,10,29.448936012925788,0.6474853426218032,116.8863714542342,13.302931042872853,11.603578051916598,13.247652435378088,75.00459374801484
misato,US3B35DR,5184,37,4,12,1.4,1.3,1,5,10,31.621716957072657,0.9188209927082062,106.4412904851466,13.982659248092968,4.371696218731478,13.19245293290252,58.53292723357762
misato,4YT7KOY6,14016,37,4,12,1.4,1.3,1,5,10,32.17061207450175,0.9415627697110176,103.31361579499422,11.726295740938577,4.146629182239633,12.966707114036778,55.98712802413844
misato,81Z5IRE9,20000,37,4,12,1.4,1.3,1,5,10,32.3934553929239,0.9468832746148108,101.84086547791276,10.58665408653954,4.079784200842745,12.788192521058384,55.33387714544783
misato,JLDTW551,576,37,4,12,1.4,1.3,1,5,40,30.03687431602852,0.7522894656658172,116.62378796657984,14.057984055347765,6.975655775802806,13.26994299607767,69.27382751969529
misato,G8YR2FIO,5184,37,4,12,1.4,1.3,1,5,40,31.85556685072263,0.9328033897280692,105.56070620056906,12.624257998931796,4.216041172789743,13.148196872588729,57.261904950028175
misato,7XJW3PJ9,14016,37,4,12,1.4,1.3,1,5,40,32.19927745357008,0.9445529145002364,103.47577152174958,9.260162282387292,4.042178901607962,12.858922348411774,54.91525980829201
misato,THFW55VR,20000,37,4,12,1.4,1.3,1,5,40,32.30314540773814,0.9466801819205284,102.69631534891003,8.452412981510673,4.019216152115697,12.699114754533186,54.396796797049895
misato,DXKLW43R,576,37,4,12,1.4,1.3,1,5,250,29.997329072249386,0.7492504081130028,116.65669120973187,14.050439091451592,7.052997032742451,13.281697739036774,69.35116430257993
misato,SVS0UD4G,5184,37,4,12,1.4,1.3,1,5,250,31.87328087353056,0.9332004320621492,105.38166206717791,12.463160249989976,4.204642915845269,13.132684100919496,57.28055174279562
misato,LF2ENY12,14016,37,4,12,1.4,1.3,1,5,250,32.2017404017864,0.9446176052093506,103.40764130377124,9.15780276481095,4.041561941333769,12.854369461323309,54.93637177027277
misato,UHADC39A,20000,37,4,12,1.4,1.3,1,5,250,32.29643256119382,0.9465821892023086,102.74180649715473,8.350545232440743,4.018740447916909,12.702973464023923,54.38978686715868
misato,LETRPMWF,576,50,4,12,1.4,1.3,1,5,0,29.596895659176013,0.668493729531765,116.80069298442318,13.38691136117416,11.562572620783866,13.247576118023405,73.98498711949085
misato,HUV3J36J,5184,50,4,12,1.4,1.3,1,5,0,31.670496416645,0.9200449526309968,105.96808081717786,13.50878001031712,4.342209660133512,13.170580594135805,58.20243021437806
misato,E3UTH6KT,14016,50,4,12,1.4,1.3,1,5,0,32.2106257151177,0.9417313176393508,102.84755860821755,12.512016802032988,4.1476239150292455,13.022497844328695,55.97898032384106
misato,ML58NWNN,20000,50,4,12,1.4,1.3,1,5,0,32.43709902163949,0.9471119844913484,101.36424569709683,11.480225473032842,4.099593584011908,12.874842251800413,55.40159976840051
misato,HRX69D7K,576,50,4,12,1.4,1.3,1,5,10,29.454923567303904,0.6484017679095269,116.74654582127695,13.3182327481492,11.536399336173618,13.24951353845165,74.86314992369036
misato,I140JHI6,5184,50,4,12,1.4,1.3,1,5,10,31.621302552129723,0.918814814388752,106.44949041521988,13.981497340811227,4.3719742869421285,13.19240855516975,58.53641639615649
misato,CAZ3OBL4,14016,50,4,12,1.4,1.3,1,5,10,32.185063382234695,0.9417284965515136,103.16335428843556,11.738006909263673,4.14794705875407,12.963904685088742,55.9793090130695
misato,USRGPNAD,20000,50,4,12,1.4,1.3,1,5,10,32.38252196821421,0.9467109858989716,101.92466820023148,10.632074735530978,4.08118599214007,12.797717036394031,55.351436735382734
misato,IWG9VV29,576,50,4,12,1.4,1.3,1,5,40,30.03813009077088,0.7526133510470391,116.66933748794364,14.057895031316288,6.966991573256625,13.269168532986107,69.2457878001304
misato,T7OR92RV,5184,50,4,12,1.4,1.3,1,5,40,31.85837092970187,0.9328832253813744,105.48737234278542,12.616092551111834,4.215262994593624,13.145718124678496,57.2529355266597
misato,FB0J91ZZ,14016,50,4,12,1.4,1.3,1,5,40,32.197870529363584,0.9445129090547562,103.48502321084102,9.260809203499154,4.042630160781283,12.859875327932096,54.92359713699041
misato,10LH8CB9,20000,50,4,12,1.4,1.3,1,5,40,32.30077254191066,0.9466155564785004,102.75283672960072,8.448031412362615,4.01870206098625,12.704925967721197,54.39094992135163
misato,0905KCAY,576,50,4,12,1.4,1.3,1,5,250,30.01536218084105,0.7510514751076698,116.42237216676308,14.055502120555744,7.005919232970766,13.282794925893771,69.21429052272016
misato,N8YEX9XL,5184,50,4,12,1.4,1.3,1,5,250,31.874075576325104,0.933287770152092,105.38485769193672,12.452688159786147,4.204476696308743,13.134734751157405,57.261380311452
misato,MMW9NL0M,14016,50,4,12,1.4,1.3,1,5,250,32.1966884817451,0.944525566995144,103.41752268759646,9.191687112467564,4.04276218917963,12.855108660461672,54.97185124410453
misato,TH6FWJSN,20000,50,4,12,1.4,1.3,1,5,250,32.3000341056789,0.9466330751776696,102.73105209177275,8.338468165870339,4.018390231053357,12.696797783243314,54.39271346548116
misato,8HE93SQQ,576,0,4,12,1.4,1.3,4,5,0,29.58585806234312,0.6666358050704002,116.93507611882713,13.39076458809003,11.628120214797626,13.246213355195476,73.99166836015362
misato,K7YG9EYI,5184,0,4,12,1.4,1.3,4,5,0,31.717718940039507,0.9206585764884948,106.15010473331404,13.487651386693244,4.366640405501166,13.08804298884388,58.48778935318701
misato,DMBQRYJV,14016,0,4,12,1.4,1.3,4,5,0,32.27978810612359,0.9429656860232352,102.7070652331694,12.400850261534412,4.177578589615028,12.903915328414351,56.231356762765074
misato,65Q74HLP,20000,0,4,12,1.4,1.3,4,5,0,32.53174587891655,0.9490919470787048,101.13862931254822,11.27393211145912,4.125159749026931,12.727200663901751,55.567353953736365
misato,K2SG8EEQ,576,0,4,12,1.4,1.3,4,5,10,29.443417109037977,0.6465516301989556,116.65749659167632,13.291539481234006,11.636221459710214,13.245384339634771,74.92933655659475
misato,OIAAIXGM,5184,0,4,12,1.4,1.3,4,5,10,31.65282398676853,0.9188367769122124,106.70424814211994,13.98885545338324,4.392775506252104,13.128668119052213,58.81632687890931
misato,HAN0SMFC,14016,0,4,12,1.4,1.3,4,5,10,32.24206165982398,0.9428554844856262,103.23902018711424,11.623773464893786,4.169292925010194,12.860879339474025,56.19480272799417
misato,MHN9JH32,20000,0,4,12,1.4,1.3,4,5,10,32.45658629101291,0.9483210337162018,101.84227897135412,10.340367745453271,4.093113519285904,12.666217787905094,55.48578213656216
misato,HB5762K9,576,0,4,12,1.4,1.3,4,5,40,29.9897676059136,0.7462009081244468,116.96930964385604,14.038263266211654,7.110140756426766,13.274372608828449,69.41515124603242
misato,TZF5RDPV,5184,0,4,12,1.4,1.3,4,5,40,31.88169996233521,0.9323695757985117,105.82891397690004,12.674330176853664,4.251460983727675,13.052455451067376,57.70522454689085
misato,IF6RHAI6,14016,0,4,12,1.4,1.3,4,5,40,32.26062743564248,0.9459904307126998,103.47987005087776,9.092121163547382,4.059237756928547,12.646164445891213,55.19156735142536
misato,I2JLK5NK,20000,0,4,12,1.4,1.3,4,5,40,32.364839753608045,0.947986070215702,102.62493906611688,8.244202522488717,4.033140457881234,12.443362700938785,54.62942027753381
misato,92NK9FZX,576,0,4,12,1.4,1.3,4,5,250,29.965054694431284,0.7439765575528144,117.00533618344902,14.022203820088524,7.177533844714774,13.276105377925669,69.64348280370648
misato,9T2P6CWU,5184,0,4,12,1.4,1.3,4,5,250,31.91047611396533,0.9331994068622588,105.63526161024302,12.456789991781228,4.241064874823398,13.02598573656121,57.69100873776068
