Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
misato,1NN02TAY,576,0,4,0,1.4,1.3,1,5,0
misato,P92Z8CSW,5184,0,4,0,1.4,1.3,1,5,0
misato,6V7VVX77,14016,0,4,0,1.4,1.3,1,5,0
misato,LDUIP19N,20000,0,4,0,1.4,1.3,1,5,0
misato,CTGYS9AO,576,0,4,0,1.4,1.3,1,5,10
misato,9JYAOI4X,5184,0,4,0,1.4,1.3,1,5,10
misato,YQ8VIUXL,14016,0,4,0,1.4,1.3,1,5,10
misato,5333UHRE,20000,0,4,0,1.4,1.3,1,5,10
misato,K2NXYZSE,576,0,4,0,1.4,1.3,1,5,40
misato,WAW5TA9Y,5184,0,4,0,1.4,1.3,1,5,40
misato,NASUAFXV,14016,0,4,0,1.4,1.3,1,5,40
misato,YNZHCN0D,20000,0,4,0,1.4,1.3,1,5,40
misato,UID5R9OB,576,0,4,0,1.4,1.3,1,5,250
misato,56XSG9OZ,5184,0,4,0,1.4,1.3,1,5,250
misato,XHJ8JTWJ,14016,0,4,0,1.4,1.3,1,5,250
misato,UKDU69UM,20000,0,4,0,1.4,1.3,1,5,250
misato,CFO062KP,576,12,4,0,1.4,1.3,1,5,0
misato,CK7Z8DUW,5184,12,4,0,1.4,1.3,1,5,0
misato,9XUN9EUY,14016,12,4,0,1.4,1.3,1,5,0
misato,30HNPC2I,20000,12,4,0,1.4,1.3,1,5,0
misato,26O2RHLV,576,12,4,0,1.4,1.3,1,5,10
misato,AJ36AW8Q,5184,12,4,0,1.4,1.3,1,5,10
misato,GLONHW7O,14016,12,4,0,1.4,1.3,1,5,10
misato,MZ6ZCW44,20000,12,4,0,1.4,1.3,1,5,10
misato,MOHKIXHQ,576,12,4,0,1.4,1.3,1,5,40
misato,6ZK9SECK,5184,12,4,0,1.4,1.3,1,5,40
misato,ZIU8NO7Q,14016,12,4,0,1.4,1.3,1,5,40
misato,PV1452F6,20000,12,4,0,1.4,1.3,1,5,40
misato,UY3A32ZY,576,12,4,0,1.4,1.3,1,5,250
misato,Q6Y7JFUJ,5184,12,4,0,1.4,1.3,1,5,250
misato,GDK9NE2Y,14016,12,4,0,1.4,1.3,1,5,250
misato,R1FQ67SG,20000,12,4,0,1.4,1.3,1,5,250
misato,F25MGFCU,576,37,4,0,1.4,1.3,1,5,0
misato,RHXYHQ1F,5184,37,4,0,1.4,1.3,1,5,0
misato,J1U24BLO,14016,37,4,0,1.4,1.3,1,5,0
misato,ZS40YVKJ,20000,37,4,0,1.4,1.3,1,5,0
misato,90JSDBD4,576,37,4,0,1.4,1.3,1,5,10
misato,AU6UQM86,5184,37,4,0,1.4,1.3,1,5,10
misato,LBHUWHEZ,14016,37,4,0,1.4,1.3,1,5,10
misato,B8KNVG17,20000,37,4,0,1.4,1.3,1,5,10
misato,EOEYEWX7,576,37,4,0,1.4,1.3,1,5,40
misato,8U276USD,5184,37,4,0,1.4,1.3,1,5,40
misato,25Z2DAAI,14016,37,4,0,1.4,1.3,1,5,40
misato,7JXOXDBI,20000,37,4,0,1.4,1.3,1,5,40
misato,GNXIF66Z,576,37,4,0,1.4,1.3,1,5,250
misato,5CVKVBZJ,5184,37,4,0,1.4,1.3,1,5,250
misato,Y0ERO9P6,14016,37,4,0,1.4,1.3,1,5,250
misato,U0OIQYDH,20000,37,4,0,1.4,1.3,1,5,250
misato,0A45EB34,576,50,4,0,1.4,1.3,1,5,0
misato,UCTFRIFO,5184,50,4,0,1.4,1.3,1,5,0
misato,0KRQWI10,14016,50,4,0,1.4,1.3,1,5,0
misato,S7WYD2FY,20000,50,4,0,1.4,1.3,1,5,0
misato,AP2J6G5W,576,50,4,0,1.4,1.3,1,5,10
misato,SVA9LTK5,5184,50,4,0,1.4,1.3,1,5,10
misato,JU80RWSA,14016,50,4,0,1.4,1.3,1,5,10
misato,5GRQTAG2,20000,50,4,0,1.4,1.3,1,5,10
misato,0EYCG4MV,576,50,4,0,1.4,1.3,1,5,40
misato,7YASC9SS,5184,50,4,0,1.4,1.3,1,5,40
misato,3SYYFWK6,14016,50,4,0,1.4,1.3,1,5,40
misato,EQN01M36,20000,50,4,0,1.4,1.3,1,5,40
misato,L6DL2YLB,576,50,4,0,1.4,1.3,1,5,250
misato,BIZ5QG58,5184,50,4,0,1.4,1.3,1,5,250
misato,AERNOJS0,14016,50,4,0,1.4,1.3,1,5,250
misato,0MXRODA3,20000,50,4,0,1.4,1.3,1,5,250
misato,YPYO1KYP,576,0,4,0,1.4,1.3,4,5,0
misato,1YP1KHJ9,5184,0,4,0,1.4,1.3,4,5,0
misato,LNJ9FOYB,14016,0,4,0,1.4,1.3,4,5,0
misato,XGW9DQVI,20000,0,4,0,1.4,1.3,4,5,0
misato,FA4NB4CR,576,0,4,0,1.4,1.3,4,5,10
misato,XOLL9WPW,5184,0,4,0,1.4,1.3,4,5,10
misato,JAPYOSN8,14016,0,4,0,1.4,1.3,4,5,10
misato,L3MBK9PI,20000,0,4,0,1.4,1.3,4,5,10
misato,0VKPH4KI,576,0,4,0,1.4,1.3,4,5,40
misato,4284QJQK,5184,0,4,0,1.4,1.3,4,5,40
misato,0NGRQPO8,14016,0,4,0,1.4,1.3,4,5,40
misato,PICMBOIZ,20000,0,4,0,1.4,1.3,4,5,40
misato,595QJ8AM,576,0,4,0,1.4,1.3,4,5,250
misato,N8LDAP2C,5184,0,4,0,1.4,1.3,4,5,250
misato,S7MP8NF4,14016,0,4,0,1.4,1.3,4,5,250
misato,X40Q9THH,20000,0,4,0,1.4,1.3,4,5,250
misato,WPK2JMNG,576,12,4,0,1.4,1.3,4,5,0
misato,L1ZXXQBQ,5184,12,4,0,1.4,1.3,4,5,0
misato,NA2ECXJP,14016,12,4,0,1.4,1.3,4,5,0
misato,XF9L0PQP,20000,12,4,0,1.4,1.3,4,5,0
misato,2FDPOD82,576,12,4,0,1.4,1.3,4,5,10
misato,6UNH9X89,5184,12,4,0,1.4,1.3,4,5,10
misato,J3PJCAC9,14016,12,4,0,1.4,1.3,4,5,10
misato,L93FLHWV,20000,12,4,0,1.4,1.3,4,5,10
misato,GFN1UBDB,576,12,4,0,1.4,1.3,4,5,40
misato,OIWFUVJ2,5184,12,4,0,1.4,1.3,4,5,40
misato,BM61F2QJ,14016,12,4,0,1.4,1.3,4,5,40
misato,W8AKVLTV,20000,12,4,0,1.4,1.3,4,5,40
misato,V5AQLLLD,576,12,4,0,1.4,1.3,4,5,250
misato,UML38VE8,5184,12,4,0,1.4,1.3,4,5,250
misato,FI3Z4RBL,14016,12,4,0,1.4,1.3,4,5,250
misato,2XBS07HC,20000,12,4,0,1.4,1.3,4,5,250
misato,1DD92DUF,576,37,4,0,1.4,1.3,4,5,0
misato,L2QIFK4E,5184,37,4,0,1.4,1.3,4,5,0
misato,Z83CU5OB,14016,37,4,0,1.4,1.3,4,5,0
misato,3W8CA5TV,20000,37,4,0,1.4,1.3,4,5,0
misato,MVLNN9VE,576,37,4,0,1.4,1.3,4,5,10
misato,YXG6OT1J,5184,37,4,0,1.4,1.3,4,5,10
misato,ONBA7KLT,14016,37,4,0,1.4,1.3,4,5,10
misato,O0PL65EP,20000,37,4,0,1.4,1.3,4,5,10
misato,7S3FQJWJ,576,37,4,0,1.4,1.3,4,5,40
misato,X37VW8V1,5184,37,4,0,1.4,1.3,4,5,40
misato,R6ZJSWWU,14016,37,4,0,1.4,1.3,4,5,40
misato,6Z0FSTSE,20000,37,4,0,1.4,1.3,4,5,40
misato,DJHZ6R52,576,37,4,0,1.4,1.3,4,5,250
misato,Y6GHUOZC,5184,37,4,0,1.4,1.3,4,5,250
misato,WOSZQZGF,14016,37,4,0,1.4,1.3,4,5,250
misato,OTNJJPLK,20000,37,4,0,1.4,1.3,4,5,250
misato,EJJCW1BW,576,50,4,0,1.4,1.3,4,5,0
misato,MGQPMQYV,5184,50,4,0,1.4,1.3,4,5,0
misato,6M283P42,14016,50,4,0,1.4,1.3,4,5,0
misato,80AQ6BVJ,20000,50,4,0,1.4,1.3,4,5,0
misato,LJKL9KTM,576,50,4,0,1.4,1.3,4,5,10
misato,B5LRQ5N1,5184,50,4,0,1.4,1.3,4,5,10
misato,04X9C8ZS,14016,50,4,0,1.4,1.3,4,5,10
misato,MPQ35XB4,20000,50,4,0,1.4,1.3,4,5,10
misato,90OTV7DP,576,50,4,0,1.4,1.3,4,5,40
misato,5JFTRLD8,5184,50,4,0,1.4,1.3,4,5,40
misato,O9DNG83T,14016,50,4,0,1.4,1.3,4,5,40
misato,W6ZXCL1T,20000,50,4,0,1.4,1.3,4,5,40
misato,ZZUE0S1P,576,50,4,0,1.4,1.3,4,5,250
misato,213ZH994,5184,50,4,0,1.4,1.3,4,5,250
misato,XTJUDLFT,14016,50,4,0,1.4,1.3,4,5,250
misato,804I4F3G,20000,50,4,0,1.4,1.3,4,5,250
misato,7J5YU4O9,576,0,4,0,1.4,1.3,12,5,0
misato,LZHYTFDB,5184,0,4,0,1.4,1.3,12,5,0
misato,PDGC22FN,14016,0,4,0,1.4,1.3,12,5,0
misato,1HHY12XB,20000,0,4,0,1.4,1.3,12,5,0
misato,PTNVPUIZ,576,0,4,0,1.4,1.3,12,5,10
misato,R6OHXZUT,5184,0,4,0,1.4,1.3,12,5,10
misato,SEFSOQ9C,14016,0,4,0,1.4,1.3,12,5,10
misato,D5XJJ78E,20000,0,4,0,1.4,1.3,12,5,10
misato,POFUE6XF,576,0,4,0,1.4,1.3,12,5,40
misato,4S2R2KPW,5184,0,4,0,1.4,1.3,12,5,40
misato,D35ZYGP6,14016,0,4,0,1.4,1.3,12,5,40
misato,KJW1K7R9,20000,0,4,0,1.4,1.3,12,5,40
misato,VUZ5AQG0,576,0,4,0,1.4,1.3,12,5,250
misato,SR8XXREI,5184,0,4,0,1.4,1.3,12,5,250
misato,S4M5LN11,14016,0,4,0,1.4,1.3,12,5,250
misato,VDUBGZYX,20000,0,4,0,1.4,1.3,12,5,250
misato,1ROM18R2,576,12,4,0,1.4,1.3,12,5,0
misato,XRVPPQIW,5184,12,4,0,1.4,1.3,12,5,0
misato,A1RAIR2J,14016,12,4,0,1.4,1.3,12,5,0
misato,5N87ZEPD,20000,12,4,0,1.4,1.3,12,5,0
misato,EH94SKXR,576,12,4,0,1.4,1.3,12,5,10
misato,A1HP9B4M,5184,12,4,0,1.4,1.3,12,5,10
misato,GRTKTG0V,14016,12,4,0,1.4,1.3,12,5,10
misato,EYGMLA9S,20000,12,4,0,1.4,1.3,12,5,10
misato,7LXU30KD,576,12,4,0,1.4,1.3,12,5,40
misato,2CNGND1R,5184,12,4,0,1.4,1.3,12,5,40
misato,ULBRKTRG,14016,12,4,0,1.4,1.3,12,5,40
misato,9S6Q6VQE,20000,12,4,0,1.4,1.3,12,5,40
misato,BRSB6G5G,576,12,4,0,1.4,1.3,12,5,250
misato,ZPPL31XN,5184,12,4,0,1.4,1.3,12,5,250
misato,MCZQXB3R,14016,12,4,0,1.4,1.3,12,5,250
misato,ZP4BIJKB,20000,12,4,0,1.4,1.3,12,5,250
misato,S0PTQALP,576,37,4,0,1.4,1.3,12,5,0
misato,Z335FTHQ,5184,37,4,0,1.4,1.3,12,5,0
misato,O1VIKXGD,14016,37,4,0,1.4,1.3,12,5,0
misato,YSRPWPGF,20000,37,4,0,1.4,1.3,12,5,0
misato,DWKU22CY,576,37,4,0,1.4,1.3,12,5,10
misato,58K7GGTW,5184,37,4,0,1.4,1.3,12,5,10
misato,14C167JC,14016,37,4,0,1.4,1.3,12,5,10
misato,GMZ3UD4B,20000,37,4,0,1.4,1.3,12,5,10
misato,B830HC8T,576,37,4,0,1.4,1.3,12,5,40
misato,JFQZSIPE,5184,37,4,0,1.4,1.3,12,5,40
misato,XIR429C5,14016,37,4,0,1.4,1.3,12,5,40
misato,104NRQPH,20000,37,4,0,1.4,1.3,12,5,40
misato,6YVRT4TB,576,37,4,0,1.4,1.3,12,5,250
misato,ZFH75BDK,5184,37,4,0,1.4,1.3,12,5,250
misato,EPH73ZOW,14016,37,4,0,1.4,1.3,12,5,250
misato,LXGI9XYS,20000,37,4,0,1.4,1.3,12,5,250
misato,HUMT7A1T,576,50,4,0,1.4,1.3,12,5,0
misato,7AGMR961,5184,50,4,0,1.4,1.3,12,5,0
misato,ZJVSC1BT,14016,50,4,0,1.4,1.3,12,5,0
misato,4SHM9R57,20000,50,4,0,1.4,1.3,12,5,0
misato,6LYM5IZQ,576,50,4,0,1.4,1.3,12,5,10
misato,YALOMIQF,5184,50,4,0,1.4,1.3,12,5,10
misato,OALZ4YP2,14016,50,4,0,1.4,1.3,12,5,10
misato,YUVQ400C,20000,50,4,0,1.4,1.3,12,5,10
misato,2J9EBN80,576,50,4,0,1.4,1.3,12,5,40
misato,BO3IWTNB,5184,50,4,0,1.4,1.3,12,5,40
misato,6F2O05SH,14016,50,4,0,1.4,1.3,12,5,40
misato,CN4VD8GQ,20000,50,4,0,1.4,1.3,12,5,40
misato,XLPCWZGW,576,50,4,0,1.4,1.3,12,5,250
misato,D2IUP00L,5184,50,4,0,1.4,1.3,12,5,250
misato,3HYK5T89,14016,50,4,0,1.4,1.3,12,5,250
misato,PPY6WFDO,20000,50,4,0,1.4,1.3,12,5,250
misato,NDD6P7X1,576,0,4,0,1.4,1.3,16,5,0
misato,Z87Q63R1,5184,0,4,0,1.4,1.3,16,5,0
misato,L92Y1WMW,14016,0,4,0,1.4,1.3,16,5,0
misato,CCVUFCMA,20000,0,4,0,1.4,1.3,16,5,0
misato,PDY8CH3H,576,0,4,0,1.4,1.3,16,5,10
misato,BFLAT9Y4,5184,0,4,0,1.4,1.3,16,5,10
misato,D28VCFXD,14016,0,4,0,1.4,1.3,16,5,10
misato,AGN1OH1N,20000,0,4,0,1.4,1.3,16,5,10
misato,NCLDPK0O,576,0,4,0,1.4,1.3,16,5,40
misato,A5MEHXF4,5184,0,4,0,1.4,1.3,16,5,40
misato,UGSTP2E0,14016,0,4,0,1.4,1.3,16,5,40
misato,KYMVH0OP,20000,0,4,0,1.4,1.3,16,5,40
misato,1I4UZOPI,576,0,4,0,1.4,1.3,16,5,250
misato,XSAP1DTO,5184,0,4,0,1.4,1.3,16,5,250
misato,5YQSO70V,14016,0,4,0,1.4,1.3,16,5,250
misato,GJJVU0YI,20000,0,4,0,1.4,1.3,16,5,250
misato,NVTAQ00Q,576,12,4,0,1.4,1.3,16,5,0
misato,YIKU1U25,5184,12,4,0,1.4,1.3,16,5,0
misato,KECFMSQ1,14016,12,4,0,1.4,1.3,16,5,0
misato,MI9FV3L5,20000,12,4,0,1.4,1.3,16,5,0
misato,XN66US2V,576,12,4,0,1.4,1.3,16,5,10
misato,JDKHMM16,5184,12,4,0,1.4,1.3,16,5,10
misato,4BXXDO1T,14016,12,4,0,1.4,1.3,16,5,10
misato,CGH47SS4,20000,12,4,0,1.4,1.3,16,5,10
misato,D0G2QCW2,576,12,4,0,1.4,1.3,16,5,40
misato,VIK7Y1XB,5184,12,4,0,1.4,1.3,16,5,40
misato,57XHL9R9,14016,12,4,0,1.4,1.3,16,5,40
misato,I1X43AMX,20000,12,4,0,1.4,1.3,16,5,40
misato,LGNX7I26,576,12,4,0,1.4,1.3,16,5,250
misato,NU9Q0R69,5184,12,4,0,1.4,1.3,16,5,250
misato,RMJ1CTUQ,14016,12,4,0,1.4,1.3,16,5,250
misato,68LAFVO8,20000,12,4,0,1.4,1.3,16,5,250
misato,FZ4L3WNR,576,37,4,0,1.4,1.3,16,5,0
misato,MKSDT94T,5184,37,4,0,1.4,1.3,16,5,0
misato,XE3DNLOY,14016,37,4,0,1.4,1.3,16,5,0
misato,HYJKC9XW,20000,37,4,0,1.4,1.3,16,5,0
misato,NEU3GO9O,576,37,4,0,1.4,1.3,16,5,10
misato,6NDMUWM6,5184,37,4,0,1.4,1.3,16,5,10
misato,QL6KO0VF,14016,37,4,0,1.4,1.3,16,5,10
misato,LIGP8VG7,20000,37,4,0,1.4,1.3,16,5,10
misato,IK12NQR7,576,37,4,0,1.4,1.3,16,5,40
misato,S3K1HSMN,5184,37,4,0,1.4,1.3,16,5,40
misato,SSFYFZBW,14016,37,4,0,1.4,1.3,16,5,40
misato,WGUCKAAB,20000,37,4,0,1.4,1.3,16,5,40
misato,U74V29A0,576,37,4,0,1.4,1.3,16,5,250
misato,8GF8L4A8,5184,37,4,0,1.4,1.3,16,5,250
misato,S2E2DXJM,14016,37,4,0,1.4,1.3,16,5,250
misato,JZ9QXFVK,20000,37,4,0,1.4,1.3,16,5,250
misato,OTH8FSZY,576,50,4,0,1.4,1.3,16,5,0
misato,1FV54OUK,5184,50,4,0,1.4,1.3,16,5,0
misato,W9R68QIM,14016,50,4,0,1.4,1.3,16,5,0
misato,FVYJRJRF,20000,50,4,0,1.4,1.3,16,5,0
misato,OMRBKBQA,576,50,4,0,1.4,1.3,16,5,10
misato,GKNZOI9A,5184,50,4,0,1.4,1.3,16,5,10
misato,3QF78VGZ,14016,50,4,0,1.4,1.3,16,5,10
misato,SJ854XKK,20000,50,4,0,1.4,1.3,16,5,10
misato,EITAF1F1,576,50,4,0,1.4,1.3,16,5,40
misato,B7ZAX0YF,5184,50,4,0,1.4,1.3,16,5,40
misato,QHCRBLRU,14016,50,4,0,1.4,1.3,16,5,40
misato,RH72REZO,20000,50,4,0,1.4,1.3,16,5,40
misato,RA06HQKJ,576,50,4,0,1.4,1.3,16,5,250
misato,JM9A7LD6,5184,50,4,0,1.4,1.3,16,5,250
misato,VCHDW2FF,14016,50,4,0,1.4,1.3,16,5,250
misato,0F6A1BYX,20000,50,4,0,1.4,1.3,16,5,250
misato,RXXTDBEI,576,0,4,4,1.4,1.3,1,5,0
misato,FXQ13JV4,5184,0,4,4,1.4,1.3,1,5,0
misato,BWDAVBRF,14016,0,4,4,1.4,1.3,1,5,0
misato,TFJMTIP8,20000,0,4,4,1.4,1.3,1,5,0
misato,EUKA7ZQC,576,0,4,4,1.4,1.3,1,5,10
misato,G311NARP,5184,0,4,4,1.4,1.3,1,5,10
misato,9T3S9AA5,14016,0,4,4,1.4,1.3,1,5,10
misato,JWZPE2YH,20000,0,4,4,1.4,1.3,1,5,10
misato,40AR7131,576,0,4,4,1.4,1.3,1,5,40
misato,BLQPKCPU,5184,0,4,4,1.4,1.3,1,5,40
misato,BCTLIQS4,14016,0,4,4,1.4,1.3,1,5,40
misato,9V6V3N6P,20000,0,4,4,1.4,1.3,1,5,40
misato,Z3A9W8V5,576,0,4,4,1.4,1.3,1,5,250
misato,IOMZ795P,5184,0,4,4,1.4,1.3,1,5,250
misato,ZCM4HF84,14016,0,4,4,1.4,1.3,1,5,250
misato,V97MF9TE,20000,0,4,4,1.4,1.3,1,5,250
misato,SHPU8GO3,576,12,4,4,1.4,1.3,1,5,0
misato,EZ7FVMKI,5184,12,4,4,1.4,1.3,1,5,0
misato,P1L8BNHP,14016,12,4,4,1.4,1.3,1,5,0
misato,LSKYWP1G,20000,12,4,4,1.4,1.3,1,5,0
misato,S2QW995L,576,12,4,4,1.4,1.3,1,5,10
misato,JAD1GVIQ,5184,12,4,4,1.4,1.3,1,5,10
misato,U11J0XYM,14016,12,4,4,1.4,1.3,1,5,10
misato,P5GPPD5V,20000,12,4,4,1.4,1.3,1,5,10
misato,QYSC33L4,576,12,4,4,1.4,1.3,1,5,40
misato,VK7RMXYL,5184,12,4,4,1.4,1.3,1,5,40
misato,1FSCB2FS,14016,12,4,4,1.4,1.3,1,5,40
misato,U28KZAOX,20000,12,4,4,1.4,1.3,1,5,40
misato,W2PONTTP,576,12,4,4,1.4,1.3,1,5,250
misato,P6V5A95Z,5184,12,4,4,1.4,1.3,1,5,250
misato,85MMW3MS,14016,12,4,4,1.4,1.3,1,5,250
misato,T7TMZ3Q5,20000,12,4,4,1.4,1.3,1,5,250
misato,0J8528UC,576,37,4,4,1.4,1.3,1,5,0
misato,J1FBHD5B,5184,37,4,4,1.4,1.3,1,5,0
misato,7A7FE1WT,14016,37,4,4,1.4,1.3,1,5,0
misato,APURHXXH,20000,37,4,4,1.4,1.3,1,5,0
misato,HI89XQY8,576,37,4,4,1.4,1.3,1,5,10
misato,XEIWIRNH,5184,37,4,4,1.4,1.3,1,5,10
misato,6M0BWTFP,14016,37,4,4,1.4,1.3,1,5,10
misato,DNRSUYGS,20000,37,4,4,1.4,1.3,1,5,10
misato,PS52ADR7,576,37,4,4,1.4,1.3,1,5,40
misato,RALXA9EU,5184,37,4,4,1.4,1.3,1,5,40
misato,2RJOECO1,14016,37,4,4,1.4,1.3,1,5,40
misato,YMBW07VD,20000,37,4,4,1.4,1.3,1,5,40
misato,913JZZB7,576,37,4,4,1.4,1.3,1,5,250
misato,SX64LJIG,5184,37,4,4,1.4,1.3,1,5,250
misato,W5ZQ2HOF,14016,37,4,4,1.4,1.3,1,5,250
misato,ZPZXSC7S,20000,37,4,4,1.4,1.3,1,5,250
misato,9MZMK0SA,576,50,4,4,1.4,1.3,1,5,0
misato,6OQX1ZVW,5184,50,4,4,1.4,1.3,1,5,0
misato,MRHD12P1,14016,50,4,4,1.4,1.3,1,5,0
misato,Y3FXZLI2,20000,50,4,4,1.4,1.3,1,5,0
misato,7I8CVGK4,576,50,4,4,1.4,1.3,1,5,10
misato,ZI95TJBJ,5184,50,4,4,1.4,1.3,1,5,10
misato,WMLFTZJK,14016,50,4,4,1.4,1.3,1,5,10
misato,I8PF157X,20000,50,4,4,1.4,1.3,1,5,10
misato,87OW5AA1,576,50,4,4,1.4,1.3,1,5,40
misato,YUSK9QKL,5184,50,4,4,1.4,1.3,1,5,40
misato,ALW7TCFO,14016,50,4,4,1.4,1.3,1,5,40
misato,ZT0D4348,20000,50,4,4,1.4,1.3,1,5,40
misato,MJRZ4NJV,576,50,4,4,1.4,1.3,1,5,250
misato,HKTZJ42B,5184,50,4,4,1.4,1.3,1,5,250
misato,AKGGW5W1,14016,50,4,4,1.4,1.3,1,5,250
misato,R06981HS,20000,50,4,4,1.4,1.3,1,5,250
misato,095G79XP,576,0,4,4,1.4,1.3,4,5,0
misato,GSAXBAJD,5184,0,4,4,1.4,1.3,4,5,0
misato,0Z790VN8,14016,0,4,4,1.4,1.3,4,5,0
misato,ADQSLVXB,20000,0,4,4,1.4,1.3,4,5,0
misato,OVNNCR6H,576,0,4,4,1.4,1.3,4,5,10
misato,HTYCHDFY,5184,0,4,4,1.4,1.3,4,5,10
misato,FHK6O5LT,14016,0,4,4,1.4,1.3,4,5,10
misato,K5666Q4B,20000,0,4,4,1.4,1.3,4,5,10
misato,0VC7MYN5,576,0,4,4,1.4,1.3,4,5,40
misato,F8W2U8LD,5184,0,4,4,1.4,1.3,4,5,40
misato,PRY7D752,14016,0,4,4,1.4,1.3,4,5,40
misato,WC69HRBM,20000,0,4,4,1.4,1.3,4,5,40
misato,GX00ZY0D,576,0,4,4,1.4,1.3,4,5,250
misato,MJGN6RI4,5184,0,4,4,1.4,1.3,4,5,250
misato,WOENTRXS,14016,0,4,4,1.4,1.3,4,5,250
misato,9CQNRDWO,20000,0,4,4,1.4,1.3,4,5,250
misato,022O3ZY0,576,12,4,4,1.4,1.3,4,5,0
misato,Z2ZSJRRL,5184,12,4,4,1.4,1.3,4,5,0
misato,MQQFOW5H,14016,12,4,4,1.4,1.3,4,5,0
misato,GM0UT3AR,20000,12,4,4,1.4,1.3,4,5,0
misato,5VBVG6DK,576,12,4,4,1.4,1.3,4,5,10
misato,AQPXXH0Z,5184,12,4,4,1.4,1.3,4,5,10
misato,T7KIAK7B,14016,12,4,4,1.4,1.3,4,5,10
misato,SRYE8IA3,20000,12,4,4,1.4,1.3,4,5,10
misato,57IFNDPV,576,12,4,4,1.4,1.3,4,5,40
misato,DGN3VDIG,5184,12,4,4,1.4,1.3,4,5,40
misato,J7CHCFJQ,14016,12,4,4,1.4,1.3,4,5,40
misato,Y9IU4RJD,20000,12,4,4,1.4,1.3,4,5,40
misato,J6HPP8XF,576,12,4,4,1.4,1.3,4,5,250
misato,EPPS8NP9,5184,12,4,4,1.4,1.3,4,5,250
misato,OFVQGXMY,14016,12,4,4,1.4,1.3,4,5,250
misato,7N1R124U,20000,12,4,4,1.4,1.3,4,5,250
misato,83F183R1,576,37,4,4,1.4,1.3,4,5,0
misato,EYORAHAG,5184,37,4,4,1.4,1.3,4,5,0
misato,XBG7XV6Y,14016,37,4,4,1.4,1.3,4,5,0
misato,H3HNF9UM,20000,37,4,4,1.4,1.3,4,5,0
misato,E5GQ6VR7,576,37,4,4,1.4,1.3,4,5,10
misato,71WCDEG6,5184,37,4,4,1.4,1.3,4,5,10
misato,NDT92XU3,14016,37,4,4,1.4,1.3,4,5,10
misato,0DZ45JDJ,20000,37,4,4,1.4,1.3,4,5,10
misato,SAA1CSRY,576,37,4,4,1.4,1.3,4,5,40
misato,C4IUL0XF,5184,37,4,4,1.4,1.3,4,5,40
misato,I23TPTOO,14016,37,4,4,1.4,1.3,4,5,40
misato,WKCA5C1J,20000,37,4,4,1.4,1.3,4,5,40
misato,5YH2W3H6,576,37,4,4,1.4,1.3,4,5,250
misato,XWGKE1AE,5184,37,4,4,1.4,1.3,4,5,250
misato,4VNAM46M,14016,37,4,4,1.4,1.3,4,5,250
misato,X1MLSL5O,20000,37,4,4,1.4,1.3,4,5,250
misato,RSXXNE6K,576,50,4,4,1.4,1.3,4,5,0
misato,HDFTDSJJ,5184,50,4,4,1.4,1.3,4,5,0
misato,6T0Y53PR,14016,50,4,4,1.4,1.3,4,5,0
misato,CK2WOZEZ,20000,50,4,4,1.4,1.3,4,5,0
misato,Z55FG6RF,576,50,4,4,1.4,1.3,4,5,10
misato,HH4FT19T,5184,50,4,4,1.4,1.3,4,5,10
misato,0OHW61OT,14016,50,4,4,1.4,1.3,4,5,10
misato,VNF6BIL6,20000,50,4,4,1.4,1.3,4,5,10
misato,TTVZWAP7,576,50,4,4,1.4,1.3,4,5,40
misato,IIA5LSPX,5184,50,4,4,1.4,1.3,4,5,40
misato,FHQY3KOD,14016,50,4,4,1.4,1.3,4,5,40
misato,6O2MP78P,20000,50,4,4,1.4,1.3,4,5,40
misato,PUWB91HE,576,50,4,4,1.4,1.3,4,5,250
misato,2E82RB0F,5184,50,4,4,1.4,1.3,4,5,250
misato,JMKSL381,14016,50,4,4,1.4,1.3,4,5,250
misato,3UGPH2SV,20000,50,4,4,1.4,1.3,4,5,250
misato,QE3OF04S,576,0,4,4,1.4,1.3,12,5,0
misato,ROQM8UI7,5184,0,4,4,1.4,1.3,12,5,0
misato,QZ62RFEJ,14016,0,4,4,1.4,1.3,12,5,0
misato,JD4RY3IP,20000,0,4,4,1.4,1.3,12,5,0
misato,BT6NWEZF,576,0,4,4,1.4,1.3,12,5,10
misato,O8SKB1ED,5184,0,4,4,1.4,1.3,12,5,10
misato,O5JTYIGA,14016,0,4,4,1.4,1.3,12,5,10
misato,LDVLZ4YA,20000,0,4,4,1.4,1.3,12,5,10
misato,PBGGDC8H,576,0,4,4,1.4,1.3,12,5,40
misato,UOXAA1LA,5184,0,4,4,1.4,1.3,12,5,40
misato,9V8OF78U,14016,0,4,4,1.4,1.3,12,5,40
misato,KDS0M8D0,20000,0,4,4,1.4,1.3,12,5,40
misato,Z4KYIQA4,576,0,4,4,1.4,1.3,12,5,250
misato,7VA3DCGM,5184,0,4,4,1.4,1.3,12,5,250
misato,4VOXEDMQ,14016,0,4,4,1.4,1.3,12,5,250
misato,MIZG7ZMT,20000,0,4,4,1.4,1.3,12,5,250
misato,O9VWYA5G,576,12,4,4,1.4,1.3,12,5,0
misato,VH8SKHAK,5184,12,4,4,1.4,1.3,12,5,0
misato,Z80D3HS3,14016,12,4,4,1.4,1.3,12,5,0
