Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
duck,5ZKICYZ1,1536,21,4,8,1.4,1.3,1,5,187
duck,PX9K86AO,1536,21,4,8,1.4,1.3,1,5,250
duck,Y0TFK3GV,1536,21,4,8,1.4,1.3,4,5,0
duck,DG29ET6H,1536,21,4,8,1.4,1.3,4,5,62
duck,LDO8BW3T,1536,21,4,8,1.4,1.3,4,5,125
duck,Y8FZIQRC,1536,21,4,8,1.4,1.3,4,5,187
duck,T77RPV8P,1536,21,4,8,1.4,1.3,4,5,250
duck,01BWQIL5,1536,21,4,8,1.4,1.3,8,5,0
duck,LJEREYJ2,1536,21,4,8,1.4,1.3,8,5,62
duck,OVWSCCK8,1536,21,4,8,1.4,1.3,8,5,125
duck,AK9ZSXQF,1536,21,4,8,1.4,1.3,8,5,187
duck,6KBNZRMF,1536,21,4,8,1.4,1.3,8,5,250
duck,PZNSCWE5,1536,21,4,8,1.4,1.3,12,5,0
duck,G9RMR8BP,1536,21,4,8,1.4,1.3,12,5,62
duck,6JKVUMME,1536,21,4,8,1.4,1.3,12,5,125
duck,31C3V5HY,1536,21,4,8,1.4,1.3,12,5,187
duck,50HSBVGA,1536,21,4,8,1.4,1.3,12,5,250
duck,HINAUUAX,1536,21,4,8,1.4,1.3,16,5,0
duck,NV6D2MMN,1536,21,4,8,1.4,1.3,16,5,62
duck,O33M8GVE,1536,21,4,8,1.4,1.3,16,5,125
duck,SQNK0PD1,1536,21,4,8,1.4,1.3,16,5,187
duck,UGTGBM73,1536,21,4,8,1.4,1.3,16,5,250
duck,100KX5AI,1536,21,4,12,1.4,1.3,1,5,0
duck,SFFNSUEB,1536,21,4,12,1.4,1.3,1,5,62
duck,VVGTY3MO,1536,21,4,12,1.4,1.3,1,5,125
duck,NKDLDNQ8,1536,21,4,12,1.4,1.3,1,5,187
duck,LSBDGC3W,1536,21,4,12,1.4,1.3,1,5,250
duck,BME1G6W0,1536,21,4,12,1.4,1.3,4,5,0
duck,YFFJ04LH,1536,21,4,12,1.4,1.3,4,5,62
duck,FE4RWUK4,1536,21,4,12,1.4,1.3,4,5,125
duck,5RK8R3PI,1536,21,4,12,1.4,1.3,4,5,187
duck,Q1XTJY0M,1536,21,4,12,1.4,1.3,4,5,250
duck,YS9SHYBN,1536,21,4,12,1.4,1.3,8,5,0
duck,GFNQEJAP,1536,21,4,12,1.4,1.3,8,5,62
duck,F9I4VMRS,1536,21,4,12,1.4,1.3,8,5,125
duck,IRVL5GH2,1536,21,4,12,1.4,1.3,8,5,187
duck,CF4UITV0,1536,21,4,12,1.4,1.3,8,5,250
duck,7VQOHBAH,1536,21,4,12,1.4,1.3,12,5,0
duck,GIQ2JZN4,1536,21,4,12,1.4,1.3,12,5,62
duck,022V9HHC,1536,21,4,12,1.4,1.3,12,5,125
duck,CR9L19TF,1536,21,4,12,1.4,1.3,12,5,187
duck,LPJD9AXL,1536,21,4,12,1.4,1.3,12,5,250
duck,1NP4A09B,1536,21,4,12,1.4,1.3,16,5,0
duck,RTZZQQO3,1536,21,4,12,1.4,1.3,16,5,62
duck,768XGL5R,1536,21,4,12,1.4,1.3,16,5,125
duck,CAGIAMJP,1536,21,4,12,1.4,1.3,16,5,187
duck,PQ7IR1H8,1536,21,4,12,1.4,1.3,16,5,250
duck,COPSBCC2,1536,21,4,16,1.4,1.3,1,5,0
duck,297IN5X4,1536,21,4,16,1.4,1.3,1,5,62
duck,AVK8RL6C,1536,21,4,16,1.4,1.3,1,5,125
duck,VBLFMK1O,1536,21,4,16,1.4,1.3,1,5,187
duck,TX8NUDKH,1536,21,4,16,1.4,1.3,1,5,250
duck,9AESMZO4,1536,21,4,16,1.4,1.3,4,5,0
duck,V07FFQBA,1536,21,4,16,1.4,1.3,4,5,62
duck,8ZES15ZK,1536,21,4,16,1.4,1.3,4,5,125
duck,4ACOSH3Q,1536,21,4,16,1.4,1.3,4,5,187
duck,Q0EA8ZWB,1536,21,4,16,1.4,1.3,4,5,250
duck,934GTHTL,1536,21,4,16,1.4,1.3,8,5,0
duck,UEO74FRX,1536,21,4,16,1.4,1.3,8,5,62
duck,YVRLU4K2,1536,21,4,16,1.4,1.3,8,5,125
duck,IN90IJVQ,1536,21,4,16,1.4,1.3,8,5,187
duck,2X6ABOMB,1536,21,4,16,1.4,1.3,8,5,250
duck,XJK9LQLG,1536,21,4,16,1.4,1.3,12,5,0
duck,NPSG37KH,1536,21,4,16,1.4,1.3,12,5,62
duck,TV1DA18X,1536,21,4,16,1.4,1.3,12,5,125
duck,7N4PFGG7,1536,21,4,16,1.4,1.3,12,5,187
duck,I1OAYYUC,1536,21,4,16,1.4,1.3,12,5,250
duck,5QOBSVBH,1536,21,4,16,1.4,1.3,16,5,0
duck,1BOUJ9H7,1536,21,4,16,1.4,1.3,16,5,62
duck,PQVT8GQV,1536,21,4,16,1.4,1.3,16,5,125
duck,E72TJ5N6,1536,21,4,16,1.4,1.3,16,5,187
duck,D7R9PRC5,1536,21,4,16,1.4,1.3,16,5,250
duck,H317QUHA,3072,21,4,0,1.4,1.3,1,5,0
duck,Z1RLEJFX,3072,21,4,0,1.4,1.3,1,5,62
duck,7XIIEVWN,3072,21,4,0,1.4,1.3,1,5,125
duck,ZZ6ZAH50,3072,21,4,0,1.4,1.3,1,5,187
duck,4IGQQUAD,3072,21,4,0,1.4,1.3,1,5,250
duck,68EI29TH,3072,21,4,0,1.4,1.3,4,5,0
duck,40NRNJQB,3072,21,4,0,1.4,1.3,4,5,62
duck,6BVFDPQF,3072,21,4,0,1.4,1.3,4,5,125
duck,5ZU3DN19,3072,21,4,0,1.4,1.3,4,5,187
duck,2RI8ZKRZ,3072,21,4,0,1.4,1.3,4,5,250
duck,WZER1H87,3072,21,4,0,1.4,1.3,8,5,0
duck,HMF1BBI4,3072,21,4,0,1.4,1.3,8,5,62
duck,36QH7F3D,3072,21,4,0,1.4,1.3,8,5,125
duck,QYATIKOE,3072,21,4,0,1.4,1.3,8,5,187
duck,NBMI21B6,3072,21,4,0,1.4,1.3,8,5,250
duck,X1IOH71L,3072,21,4,0,1.4,1.3,12,5,0
duck,1CR91PB5,3072,21,4,0,1.4,1.3,12,5,62
duck,3XKZ86FV,3072,21,4,0,1.4,1.3,12,5,125
duck,HCG6KH9O,3072,21,4,0,1.4,1.3,12,5,187
duck,DZ9OSK2R,3072,21,4,0,1.4,1.3,12,5,250
duck,WGLEK342,3072,21,4,0,1.4,1.3,16,5,0
duck,ZSJ948LS,3072,21,4,0,1.4,1.3,16,5,62
duck,RD6ZR97R,3072,21,4,0,1.4,1.3,16,5,125
duck,NAMSOLXW,3072,21,4,0,1.4,1.3,16,5,187
duck,K5RM4V5N,3072,21,4,0,1.4,1.3,16,5,250
duck,BHAGWBO5,3072,21,4,4,1.4,1.3,1,5,0
duck,9CHT4MM0,3072,21,4,4,1.4,1.3,1,5,62
duck,DYGN6U8P,3072,21,4,4,1.4,1.3,1,5,125
duck,L3YNEH2R,3072,21,4,4,1.4,1.3,1,5,187
duck,28ADUF8T,3072,21,4,4,1.4,1.3,1,5,250
duck,THI5DP48,3072,21,4,4,1.4,1.3,4,5,0
duck,XI75JA5S,3072,21,4,4,1.4,1.3,4,5,62
duck,61L0J1AG,3072,21,4,4,1.4,1.3,4,5,125
duck,C5FNYH62,3072,21,4,4,1.4,1.3,4,5,187
duck,6EQERQ63,3072,21,4,4,1.4,1.3,4,5,250
duck,UZOVHXNU,3072,21,4,4,1.4,1.3,8,5,0
duck,2XX1O2LZ,3072,21,4,4,1.4,1.3,8,5,62
duck,RQP9SNS5,3072,21,4,4,1.4,1.3,8,5,125
duck,WLKT8PO0,3072,21,4,4,1.4,1.3,8,5,187
duck,B6H67GS0,3072,21,4,4,1.4,1.3,8,5,250
duck,C9BJ6OBN,3072,21,4,4,1.4,1.3,12,5,0
duck,G4GBW9HZ,3072,21,4,4,1.4,1.3,12,5,62
duck,LJB8B06Q,3072,21,4,4,1.4,1.3,12,5,125
duck,YJ1P9NJ7,3072,21,4,4,1.4,1.3,12,5,187
duck,9JWJX6IX,3072,21,4,4,1.4,1.3,12,5,250
duck,6I6DXJIJ,3072,21,4,4,1.4,1.3,16,5,0
duck,2V4CYP98,3072,21,4,4,1.4,1.3,16,5,62
duck,HJLZZOBT,3072,21,4,4,1.4,1.3,16,5,125
duck,XSDJJ2NW,3072,21,4,4,1.4,1.3,16,5,187
duck,QDFN8BUO,3072,21,4,4,1.4,1.3,16,5,250
duck,S2LPDPGB,3072,21,4,8,1.4,1.3,1,5,0
duck,U6H16CL6,3072,21,4,8,1.4,1.3,1,5,62
duck,HFSCN0VB,3072,21,4,8,1.4,1.3,1,5,125
duck,O3DCFB7E,3072,21,4,8,1.4,1.3,1,5,187
duck,8MJVORIB,3072,21,4,8,1.4,1.3,1,5,250
duck,PO3SBA9F,3072,21,4,8,1.4,1.3,4,5,0
duck,25UL5YU4,3072,21,4,8,1.4,1.3,4,5,62
duck,ZPQ8RA5G,3072,21,4,8,1.4,1.3,4,5,125
duck,JEV55UWN,3072,21,4,8,1.4,1.3,4,5,187
duck,63LUOX18,3072,21,4,8,1.4,1.3,4,5,250
duck,R5V9SB8Z,3072,21,4,8,1.4,1.3,8,5,0
duck,A6E49AXO,3072,21,4,8,1.4,1.3,8,5,62
duck,WCV1467D,3072,21,4,8,1.4,1.3,8,5,125
duck,AERSYRSZ,3072,21,4,8,1.4,1.3,8,5,187
duck,26NN3E27,3072,21,4,8,1.4,1.3,8,5,250
duck,J5O88O7E,3072,21,4,8,1.4,1.3,12,5,0
duck,X402JMC0,3072,21,4,8,1.4,1.3,12,5,62
duck,0AWKIAIP,3072,21,4,8,1.4,1.3,12,5,125
duck,VGKI25HT,3072,21,4,8,1.4,1.3,12,5,187
duck,VAMUIRSB,3072,21,4,8,1.4,1.3,12,5,250
duck,DB3E97OK,3072,21,4,8,1.4,1.3,16,5,0
duck,EBMA8KRG,3072,21,4,8,1.4,1.3,16,5,62
duck,XHXIM3IR,3072,21,4,8,1.4,1.3,16,5,125
duck,MA5K6EQO,3072,21,4,8,1.4,1.3,16,5,187
duck,8TFEKMPZ,3072,21,4,8,1.4,1.3,16,5,250
duck,TZOA2F68,3072,21,4,12,1.4,1.3,1,5,0
duck,ZM7HQCXL,3072,21,4,12,1.4,1.3,1,5,62
duck,QPE8LOUP,3072,21,4,12,1.4,1.3,1,5,125
duck,525Y2JGI,3072,21,4,12,1.4,1.3,1,5,187
duck,7VO3133E,3072,21,4,12,1.4,1.3,1,5,250
duck,CG9TFKUK,3072,21,4,12,1.4,1.3,4,5,0
duck,25R6K9HL,3072,21,4,12,1.4,1.3,4,5,62
duck,0MTVYEJQ,3072,21,4,12,1.4,1.3,4,5,125
duck,XN8L7A15,3072,21,4,12,1.4,1.3,4,5,187
duck,1XTAE73P,3072,21,4,12,1.4,1.3,4,5,250
duck,4NFYTP3F,3072,21,4,12,1.4,1.3,8,5,0
duck,NPAUUNWO,3072,21,4,12,1.4,1.3,8,5,62
duck,BZ1FWRIV,3072,21,4,12,1.4,1.3,8,5,125
duck,AEW0BEY1,3072,21,4,12,1.4,1.3,8,5,187
duck,O86NDRNS,3072,21,4,12,1.4,1.3,8,5,250
duck,P1897XT8,3072,21,4,12,1.4,1.3,12,5,0
duck,16DVHLEC,3072,21,4,12,1.4,1.3,12,5,62
duck,PN5C6ZLK,3072,21,4,12,1.4,1.3,12,5,125
duck,5VXUV01R,3072,21,4,12,1.4,1.3,12,5,187
duck,I3VWVZD4,3072,21,4,12,1.4,1.3,12,5,250
duck,Z18RO215,3072,21,4,12,1.4,1.3,16,5,0
duck,AD5GJVL6,3072,21,4,12,1.4,1.3,16,5,62
duck,GGSJU2ON,3072,21,4,12,1.4,1.3,16,5,125
duck,NJVBZNB0,3072,21,4,12,1.4,1.3,16,5,187
duck,WRA0NFH3,3072,21,4,12,1.4,1.3,16,5,250
duck,UDTZJXYP,3072,21,4,16,1.4,1.3,1,5,0
duck,26CY8GCV,3072,21,4,16,1.4,1.3,1,5,62
duck,ZVSMS783,3072,21,4,16,1.4,1.3,1,5,125
duck,GA5S2KOU,3072,21,4,16,1.4,1.3,1,5,187
duck,BVQYEA11,3072,21,4,16,1.4,1.3,1,5,250
duck,KOZ41KLY,3072,21,4,16,1.4,1.3,4,5,0
duck,KPZ7R8RA,3072,21,4,16,1.4,1.3,4,5,62
duck,9FX62QQH,3072,21,4,16,1.4,1.3,4,5,125
duck,ZZC0CEJA,3072,21,4,16,1.4,1.3,4,5,187
duck,FPA67Q7J,3072,21,4,16,1.4,1.3,4,5,250
duck,XFN84ZML,3072,21,4,16,1.4,1.3,8,5,0
duck,DM9FL71E,3072,21,4,16,1.4,1.3,8,5,62
duck,HS9SE3TX,3072,21,4,16,1.4,1.3,8,5,125
duck,223HV5U9,3072,21,4,16,1.4,1.3,8,5,187
duck,9R4NNZU8,3072,21,4,16,1.4,1.3,8,5,250
duck,D5UI52O4,3072,21,4,16,1.4,1.3,12,5,0
duck,QMO5CMM6,3072,21,4,16,1.4,1.3,12,5,62
duck,0CQF22L4,3072,21,4,16,1.4,1.3,12,5,125
duck,H8JU00S5,3072,21,4,16,1.4,1.3,12,5,187
duck,4DAR53GI,3072,21,4,16,1.4,1.3,12,5,250
duck,U4TIYE2U,3072,21,4,16,1.4,1.3,16,5,0
duck,TIVH47X5,3072,21,4,16,1.4,1.3,16,5,62
duck,PLUBP6HG,3072,21,4,16,1.4,1.3,16,5,125
duck,E0P2LDW2,3072,21,4,16,1.4,1.3,16,5,187
duck,OIWJ46F9,3072,21,4,16,1.4,1.3,16,5,250
duck,NU508VXL,4992,21,4,0,1.4,1.3,1,5,0
duck,XUGLCNMD,4992,21,4,0,1.4,1.3,1,5,62
duck,J2A90OXZ,4992,21,4,0,1.4,1.3,1,5,125
duck,NZ6F024Y,4992,21,4,0,1.4,1.3,1,5,187
duck,QK1MTO9V,4992,21,4,0,1.4,1.3,1,5,250
duck,15HYZB2Q,4992,21,4,0,1.4,1.3,4,5,0
duck,87EI0GCD,4992,21,4,0,1.4,1.3,4,5,62
duck,ACYHEPSW,4992,21,4,0,1.4,1.3,4,5,125
duck,DPTZZRSU,4992,21,4,0,1.4,1.3,4,5,187
duck,T4A0S308,4992,21,4,0,1.4,1.3,4,5,250
duck,AUOWV3UA,4992,21,4,0,1.4,1.3,8,5,0
duck,GGTF63EE,4992,21,4,0,1.4,1.3,8,5,62
duck,Q65MKIR1,4992,21,4,0,1.4,1.3,8,5,125
duck,BIMIAZRZ,4992,21,4,0,1.4,1.3,8,5,187
duck,6XKDZXK3,4992,21,4,0,1.4,1.3,8,5,250
duck,NQ8BNPYE,4992,21,4,0,1.4,1.3,12,5,0
duck,XZ7Z9TSW,4992,21,4,0,1.4,1.3,12,5,62
duck,8GXRW3A5,4992,21,4,0,1.4,1.3,12,5,125
duck,O9L8A9PU,4992,21,4,0,1.4,1.3,12,5,187
duck,KTOKPWI3,4992,21,4,0,1.4,1.3,12,5,250
duck,UFT1KSQC,4992,21,4,0,1.4,1.3,16,5,0
duck,LLAK9VO4,4992,21,4,0,1.4,1.3,16,5,62
duck,KWF7EXT7,4992,21,4,0,1.4,1.3,16,5,125
duck,MH4T8B1Q,4992,21,4,0,1.4,1.3,16,5,187
duck,ZA5WRWTN,4992,21,4,0,1.4,1.3,16,5,250
duck,SVEZW5RA,4992,21,4,4,1.4,1.3,1,5,0
duck,MJJLVG6H,4992,21,4,4,1.4,1.3,1,5,62
duck,OHGZ4OP1,4992,21,4,4,1.4,1.3,1,5,125
duck,XBO5F2M7,4992,21,4,4,1.4,1.3,1,5,187
duck,3WXVAHHX,4992,21,4,4,1.4,1.3,1,5,250
duck,81F5RKCZ,4992,21,4,4,1.4,1.3,4,5,0
duck,KGVWSQ6X,4992,21,4,4,1.4,1.3,4,5,62
duck,EAJ8B4A4,4992,21,4,4,1.4,1.3,4,5,125
duck,P42LOQG1,4992,21,4,4,1.4,1.3,4,5,187
duck,S5KLPDL9,4992,21,4,4,1.4,1.3,4,5,250
duck,RZ4L2F9F,4992,21,4,4,1.4,1.3,8,5,0
duck,97MDKW7K,4992,21,4,4,1.4,1.3,8,5,62
duck,DQ7Y80D9,4992,21,4,4,1.4,1.3,8,5,125
duck,OW49NIH1,4992,21,4,4,1.4,1.3,8,5,187
duck,FNC2D2TR,4992,21,4,4,1.4,1.3,8,5,250
duck,A6RW6RMZ,4992,21,4,4,1.4,1.3,12,5,0
duck,ZEE0QN25,4992,21,4,4,1.4,1.3,12,5,62
duck,ECDNZRP2,4992,21,4,4,1.4,1.3,12,5,125
duck,QVK3NW49,4992,21,4,4,1.4,1.3,12,5,187
duck,MEBXANPW,4992,21,4,4,1.4,1.3,12,5,250
duck,EM5YHIZ6,4992,21,4,4,1.4,1.3,16,5,0
duck,T7J1I6IN,4992,21,4,4,1.4,1.3,16,5,62
duck,EPGIZ3DU,4992,21,4,4,1.4,1.3,16,5,125
duck,F8TIW2UH,4992,21,4,4,1.4,1.3,16,5,187
duck,FCWAHL59,4992,21,4,4,1.4,1.3,16,5,250
duck,7RVM56NI,4992,21,4,8,1.4,1.3,1,5,0
duck,VVM4C4QL,4992,21,4,8,1.4,1.3,1,5,62
duck,8O5BZKYE,4992,21,4,8,1.4,1.3,1,5,125
duck,BUZVC8JG,4992,21,4,8,1.4,1.3,1,5,187
duck,139I0963,4992,21,4,8,1.4,1.3,1,5,250
duck,2D5NB4C8,4992,21,4,8,1.4,1.3,4,5,0
duck,EM6DH9GU,4992,21,4,8,1.4,1.3,4,5,62
duck,RVTQC8DH,4992,21,4,8,1.4,1.3,4,5,125
duck,VIPNM6YW,4992,21,4,8,1.4,1.3,4,5,187
duck,H8K90RH0,4992,21,4,8,1.4,1.3,4,5,250
duck,E7I3JYVZ,4992,21,4,8,1.4,1.3,8,5,0
duck,YT1U0OQK,4992,21,4,8,1.4,1.3,8,5,62
duck,BHIRPSYS,4992,21,4,8,1.4,1.3,8,5,125
duck,5X6BMFLY,4992,21,4,8,1.4,1.3,8,5,187
duck,NM4OGZOB,4992,21,4,8,1.4,1.3,8,5,250
duck,3CQBWW28,4992,21,4,8,1.4,1.3,12,5,0
duck,ACFNM2A7,4992,21,4,8,1.4,1.3,12,5,62
duck,BQ631VJA,4992,21,4,8,1.4,1.3,12,5,125
duck,S6TOKWA2,4992,21,4,8,1.4,1.3,12,5,187
duck,5UOD9P29,4992,21,4,8,1.4,1.3,12,5,250
duck,S72JI0YP,4992,21,4,8,1.4,1.3,16,5,0
duck,ADNFVQ7F,4992,21,4,8,1.4,1.3,16,5,62
duck,4X2RBRXB,4992,21,4,8,1.4,1.3,16,5,125
duck,JCL9TOQY,4992,21,4,8,1.4,1.3,16,5,187
duck,PA0LU5B7,4992,21,4,8,1.4,1.3,16,5,250
duck,2AGTRSKZ,4992,21,4,12,1.4,1.3,1,5,0
duck,9R5NYILC,4992,21,4,12,1.4,1.3,1,5,62
duck,20VEA26E,4992,21,4,12,1.4,1.3,1,5,125
duck,A2GWMDHW,4992,21,4,12,1.4,1.3,1,5,187
duck,44JRX4IN,4992,21,4,12,1.4,1.3,1,5,250
duck,M247BGWZ,4992,21,4,12,1.4,1.3,4,5,0
duck,6FTRB09U,4992,21,4,12,1.4,1.3,4,5,62
duck,ZNO2XZYT,4992,21,4,12,1.4,1.3,4,5,125
duck,LI9KWKL9,4992,21,4,12,1.4,1.3,4,5,187
duck,X2F8SRPN,4992,21,4,12,1.4,1.3,4,5,250
duck,NM487K7F,4992,21,4,12,1.4,1.3,8,5,0
duck,R7K7123C,4992,21,4,12,1.4,1.3,8,5,62
duck,DA8IWY7A,4992,21,4,12,1.4,1.3,8,5,125
duck,V7CAHEB6,4992,21,4,12,1.4,1.3,8,5,187
duck,EVS4I0PX,4992,21,4,12,1.4,1.3,8,5,250
duck,OWINLFMI,4992,21,4,12,1.4,1.3,12,5,0
duck,C2FPO5HH,4992,21,4,12,1.4,1.3,12,5,62
duck,MXGWQP2Y,4992,21,4,12,1.4,1.3,12,5,125
duck,0IG4K4FV,4992,21,4,12,1.4,1.3,12,5,187
duck,N3NWHB9C,4992,21,4,12,1.4,1.3,12,5,250
duck,M0OLNKF9,4992,21,4,12,1.4,1.3,16,5,0
duck,9WIMM4HZ,4992,21,4,12,1.4,1.3,16,5,62
duck,Z5AZ8FYM,4992,21,4,12,1.4,1.3,16,5,125
duck,AAIWDSCY,4992,21,4,12,1.4,1.3,16,5,187
duck,BS5ZH1BK,4992,21,4,12,1.4,1.3,16,5,250
duck,J5BVJ0TM,4992,21,4,16,1.4,1.3,1,5,0
duck,BZ9XFQKP,4992,21,4,16,1.4,1.3,1,5,62
duck,ZHKALZAB,4992,21,4,16,1.4,1.3,1,5,125
duck,TO8T6ESZ,4992,21,4,16,1.4,1.3,1,5,187
duck,MMLBDC63,4992,21,4,16,1.4,1.3,1,5,250
duck,0EWLI8HZ,4992,21,4,16,1.4,1.3,4,5,0
duck,M0EFVN8I,4992,21,4,16,1.4,1.3,4,5,62
duck,74T1D73Y,4992,21,4,16,1.4,1.3,4,5,125
duck,O2NV0SBB,4992,21,4,16,1.4,1.3,4,5,187
duck,BM5WX53R,4992,21,4,16,1.4,1.3,4,5,250
duck,T3E18IQC,4992,21,4,16,1.4,1.3,8,5,0
duck,QMJNNWPM,4992,21,4,16,1.4,1.3,8,5,62
duck,CRXM5W0Q,4992,21,4,16,1.4,1.3,8,5,125
duck,Q4M4ODSW,4992,21,4,16,1.4,1.3,8,5,187
duck,NE7HPC3U,4992,21,4,16,1.4,1.3,8,5,250
duck,ZKXLC88W,4992,21,4,16,1.4,1.3,12,5,0
duck,U55TE63W,4992,21,4,16,1.4,1.3,12,5,62
duck,6TMY19BI,4992,21,4,16,1.4,1.3,12,5,125
duck,WF0JX4QB,4992,21,4,16,1.4,1.3,12,5,187
duck,7MDTT8KU,4992,21,4,16,1.4,1.3,12,5,250
duck,VF66WAVM,4992,21,4,16,1.4,1.3,16,5,0
duck,ONL070BY,4992,21,4,16,1.4,1.3,16,5,62
duck,AJJJT3AV,4992,21,4,16,1.4,1.3,16,5,125
duck,DSP3O85U,4992,21,4,16,1.4,1.3,16,5,187
duck,0FHF94MQ,4992,21,4,16,1.4,1.3,16,5,250
duck,32BL5LUQ,20000,21,4,0,1.4,1.3,1,5,0
duck,47U2ZRE8,20000,21,4,0,1.4,1.3,1,5,62
duck,ZW9885A8,20000,21,4,0,1.4,1.3,1,5,125
duck,ZTGKCKHY,20000,21,4,0,1.4,1.3,1,5,187
duck,17GOAWQ5,20000,21,4,0,1.4,1.3,1,5,250
duck,KJ72OORW,20000,21,4,0,1.4,1.3,4,5,0
duck,XHEJ2PHU,20000,21,4,0,1.4,1.3,4,5,62
duck,4HO6YVJI,20000,21,4,0,1.4,1.3,4,5,125
duck,TM4O2096,20000,21,4,0,1.4,1.3,4,5,187
duck,KDN9GOVA,20000,21,4,0,1.4,1.3,4,5,250
duck,6TLTW0YM,20000,21,4,0,1.4,1.3,8,5,0
duck,7B19VMVF,20000,21,4,0,1.4,1.3,8,5,62
duck,990C95DI,20000,21,4,0,1.4,1.3,8,5,125
duck,YY28878I,20000,21,4,0,1.4,1.3,8,5,187
duck,PBAMARWL,20000,21,4,0,1.4,1.3,8,5,250
duck,LI6CA0GK,20000,21,4,0,1.4,1.3,12,5,0
duck,K0A1KEI3,20000,21,4,0,1.4,1.3,12,5,62
duck,UW7B2Z68,20000,21,4,0,1.4,1.3,12,5,125
duck,MK5P4V7H,20000,21,4,0,1.4,1.3,12,5,187
duck,X1T0PGTQ,20000,21,4,0,1.4,1.3,12,5,250
duck,ON5ZMW8S,20000,21,4,0,1.4,1.3,16,5,0
duck,Q64UWIDM,20000,21,4,0,1.4,1.3,16,5,62
duck,YBAB70HL,20000,21,4,0,1.4,1.3,16,5,125
duck,RXUU1RPI,20000,21,4,0,1.4,1.3,16,5,187
duck,1HDSFW9U,20000,21,4,0,1.4,1.3,16,5,250
duck,R5NUD55T,20000,21,4,4,1.4,1.3,1,5,0
duck,ZDK8C8VC,20000,21,4,4,1.4,1.3,1,5,62
duck,SQBG2NZE,20000,21,4,4,1.4,1.3,1,5,125
duck,0NMDJYD2,20000,21,4,4,1.4,1.3,1,5,187
duck,4PMIGOJD,20000,21,4,4,1.4,1.3,1,5,250
duck,2E2XKNVD,20000,21,4,4,1.4,1.3,4,5,0
duck,3IA7BGSB,20000,21,4,4,1.4,1.3,4,5,62
duck,DRYJ0CIP,20000,21,4,4,1.4,1.3,4,5,125
duck,KR6W01K7,20000,21,4,4,1.4,1.3,4,5,187
duck,NULC0WJE,20000,21,4,4,1.4,1.3,4,5,250
duck,29F3HGSR,20000,21,4,4,1.4,1.3,8,5,0
duck,7PE6GQ0E,20000,21,4,4,1.4,1.3,8,5,62
duck,K618B9PJ,20000,21,4,4,1.4,1.3,8,5,125
duck,SZX9H87C,20000,21,4,4,1.4,1.3,8,5,187
duck,D1GIC64X,20000,21,4,4,1.4,1.3,8,5,250
duck,0UYS4X3O,20000,21,4,4,1.4,1.3,12,5,0
duck,HDJREWCA,20000,21,4,4,1.4,1.3,12,5,62
duck,UQJRAR1K,20000,21,4,4,1.4,1.3,12,5,125
duck,3U63J7AQ,20000,21,4,4,1.4,1.3,12,5,187
duck,OH1GLH2S,20000,21,4,4,1.4,1.3,12,5,250
duck,KQAKPNV4,20000,21,4,4,1.4,1.3,16,5,0
duck,UPMHVCTE,20000,21,4,4,1.4,1.3,16,5,62
duck,CHLO6RTD,20000,21,4,4,1.4,1.3,16,5,125
duck,PD12Z3NN,20000,21,4,4,1.4,1.3,16,5,187
duck,RXMHCO8U,20000,21,4,4,1.4,1.3,16,5,250
duck,WODP1PPZ,20000,21,4,8,1.4,1.3,1,5,0
duck,LSFGAMKQ,20000,21,4,8,1.4,1.3,1,5,62
duck,RZ8880U9,20000,21,4,8,1.4,1.3,1,5,125
duck,NR9IPOEW,20000,21,4,8,1.4,1.3,1,5,187
duck,LP3ON6H8,20000,21,4,8,1.4,1.3,1,5,250
duck,M81R0XO7,20000,21,4,8,1.4,1.3,4,5,0
duck,F65GYONX,20000,21,4,8,1.4,1.3,4,5,62
duck,7IYB92Y8,20000,21,4,8,1.4,1.3,4,5,125
duck,F83W9AWE,20000,21,4,8,1.4,1.3,4,5,187
duck,VFPT60I4,20000,21,4,8,1.4,1.3,4,5,250
duck,0ERDP8ZP,20000,21,4,8,1.4,1.3,8,5,0
duck,S477EXZ0,20000,21,4,8,1.4,1.3,8,5,62
duck,KJBLRMIH,20000,21,4,8,1.4,1.3,8,5,125
duck,GQHLZVMF,20000,21,4,8,1.4,1.3,8,5,187
duck,0JUICFNO,20000,21,4,8,1.4,1.3,8,5,250
duck,YYUK3SSZ,20000,21,4,8,1.4,1.3,12,5,0
duck,950FHO3D,20000,21,4,8,1.4,1.3,12,5,62
duck,MNEOMFY8,20000,21,4,8,1.4,1.3,12,5,125
duck,AJQ3I4H5,20000,21,4,8,1.4,1.3,12,5,187
duck,D8Q3LC1Z,20000,21,4,8,1.4,1.3,12,5,250
duck,SBH5LDHM,20000,21,4,8,1.4,1.3,16,5,0
duck,O7FVEKPX,20000,21,4,8,1.4,1.3,16,5,62
duck,FD7EI7L5,20000,21,4,8,1.4,1.3,16,5,125
duck,T9ERJX8E,20000,21,4,8,1.4,1.3,16,5,187
duck,P89HX7BQ,20000,21,4,8,1.4,1.3,16,5,250
duck,V405C3BW,20000,21,4,12,1.4,1.3,1,5,0
duck,UEAWDAST,20000,21,4,12,1.4,1.3,1,5,62
duck,HTNEGRDK,20000,21,4,12,1.4,1.3,1,5,125
duck,O41VVIF6,20000,21,4,12,1.4,1.3,1,5,187
