Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF
ant,9E57TLAX,1536,21,4,8,1.4,1.3,4,5,187,33.24987104097155,0.9353750330298696,96.54621951128809,18.62363089759293,24.384482954622897
ant,H96RH9VZ,1536,21,4,8,1.4,1.3,4,5,250,33.250255852788364,0.9353756418275596,96.54387726323051,18.635548114523445,24.39023833730192
ant,R84J3YOG,1536,21,4,8,1.4,1.3,8,5,0,33.311899025691744,0.93633838642889,95.0046905806615,18.88040782695857,25.04379200256206
ant,PVB9R1MG,1536,21,4,8,1.4,1.3,8,5,62,33.25724470391669,0.9355493078184364,95.89565864734966,18.545431943269453,24.282602195454427
ant,OQDE8N2O,1536,21,4,8,1.4,1.3,8,5,125,33.249831118210125,0.9354376389612606,96.2098172476736,18.67455409009647,24.09574288832638
ant,PBCEIYCQ,1536,21,4,8,1.4,1.3,8,5,187,33.24409522333638,0.9354702379573044,96.09453450700782,18.49041515095145,24.464334756092114
ant,LEF5A2ES,1536,21,4,8,1.4,1.3,8,5,250,33.2439178991868,0.9354674190431091,96.08770401824796,18.47157203250841,24.46651842557021
ant,QPQXD2LH,1536,21,4,8,1.4,1.3,12,5,0,33.319566864198904,0.93640619694297,94.89282434759072,18.8420234756533,24.96102907424847
ant,I3WAAYB0,1536,21,4,8,1.4,1.3,12,5,62,33.260076691002794,0.9356330790329928,96.0596500929957,18.73972249668641,24.37790010149918
ant,8PVWJYEH,1536,21,4,8,1.4,1.3,12,5,125,33.25081440703336,0.935481239314103,95.87286776836304,18.4310847453194,24.265349407884045
ant,BW4A3LPA,1536,21,4,8,1.4,1.3,12,5,187,33.24570678884344,0.9355106513891648,96.00583652915972,18.466736184757565,24.62578785770557
ant,JIGNI9LL,1536,21,4,8,1.4,1.3,12,5,250,33.24544754536235,0.9355101392636844,96.0060003176632,18.46943226758158,24.641759340939117
ant,CU2N8HC4,1536,21,4,8,1.4,1.3,16,5,0,33.31236322982089,0.9364408118214772,94.83166800305948,18.772853181305795,25.05672552826224
ant,38O1OTIX,1536,21,4,8,1.4,1.3,16,5,62,33.25670375397856,0.9356415823324404,95.89069580842896,18.537339988614825,24.464005338286015
ant,0WWFZQSX,1536,21,4,8,1.4,1.3,16,5,125,33.249112862435055,0.9355223410165132,95.83262353596592,18.546488603659164,24.32296136118975
ant,K1TNUA74,1536,21,4,8,1.4,1.3,16,5,187,33.248266966745746,0.9355431976009956,95.47029755135397,18.45342075770076,24.59544181745241
ant,TH428J4T,1536,21,4,8,1.4,1.3,16,5,250,33.248307023906605,0.9355437829719848,95.47726315135353,18.457635043279208,24.591168666527352
ant,B9EI36M3,1536,21,4,12,1.4,1.3,1,5,0,33.29147120687698,0.9362377672646176,95.2639548399975,18.84972410430316,24.995011379893896
ant,KUEVEVN6,1536,21,4,12,1.4,1.3,1,5,62,33.269343170950954,0.9354000278373262,96.85287788128228,18.51219188031331,23.98784701779613
ant,E671WOZ9,1536,21,4,12,1.4,1.3,1,5,125,33.256470006282726,0.9354054580873518,97.11050999223596,18.5601109057699,24.24606984527353
ant,NXBE3PQ3,1536,21,4,12,1.4,1.3,1,5,187,33.24771830564169,0.9353597650480509,96.83845310844508,18.620090312981187,24.31927709584411
ant,FBXAROAI,1536,21,4,12,1.4,1.3,1,5,250,33.24625659656299,0.9353854365609772,96.89200879164174,18.6363836005112,24.37066924733224
ant,PA37LBP4,1536,21,4,12,1.4,1.3,4,5,0,33.2879706444675,0.9363020252232528,95.06390245195698,18.825806090404605,25.140902173752625
ant,NZIIMMUL,1536,21,4,12,1.4,1.3,4,5,62,33.262294068054864,0.9355024902974788,96.689872508839,18.464869282063,24.173767016760245
ant,HAE66RSV,1536,21,4,12,1.4,1.3,4,5,125,33.25084864537284,0.9354471614704796,96.71453881249606,18.47065314500099,24.556340236797023
ant,E28V0FFA,1536,21,4,12,1.4,1.3,4,5,187,33.24214616103758,0.9354058213494904,96.574432060617,18.649692781045754,24.210295445098915
ant,DNA0QP7E,1536,21,4,12,1.4,1.3,4,5,250,33.24454103363996,0.935445666609712,96.48226893719102,18.580038053583472,24.343255063936923
ant,OLXKSIZ1,1536,21,4,12,1.4,1.3,8,5,0,33.2954226345894,0.936287370487232,94.90514271092452,18.91497703994556,25.06794583147465
ant,4V01D2V3,1536,21,4,12,1.4,1.3,8,5,62,33.25969123388478,0.9355246916932252,96.2995295585153,18.53119445662268,23.83410525771067
ant,G916S848,1536,21,4,12,1.4,1.3,8,5,125,33.254082595676955,0.9355352150267036,96.59903141506972,18.53000039152604,24.340975746367505
ant,GSIXAH2A,1536,21,4,12,1.4,1.3,8,5,187,33.243650725892,0.9355083392627204,96.03115763293869,18.510056793926918,24.294484884405808
ant,JYCQBPLN,1536,21,4,12,1.4,1.3,8,5,250,33.24821905420168,0.9354938411000948,96.05039723738558,18.4598938739572,24.247130498685323
ant,K3AUDTMU,1536,21,4,12,1.4,1.3,12,5,0,33.27720673452186,0.9363437072554632,94.9450831970549,18.60808247319852,25.36884820241993
ant,CZUQV070,1536,21,4,12,1.4,1.3,12,5,62,33.259310145204914,0.9356006804983414,95.60366821611464,18.586744541453697,23.910141076672748
ant,EAEXUSL8,1536,21,4,12,1.4,1.3,12,5,125,33.25546002232476,0.9356199132269296,96.30761934084404,18.443489204585628,24.503606046822437
ant,G3IJO8BY,1536,21,4,12,1.4,1.3,12,5,187,33.2364003222934,0.9355818590714564,95.74726491841524,18.47849038724432,24.354476874561502
ant,FKVIXTD8,1536,21,4,12,1.4,1.3,12,5,250,33.24154824391369,0.9356026865949678,95.79594838428424,18.551756560739875,24.34361757566037
ant,O8OISSQU,1536,21,4,12,1.4,1.3,16,5,0,33.29421888599884,0.9364106497954372,94.8292268955186,18.667252849375924,25.297234384909235
ant,32MKLP6P,1536,21,4,12,1.4,1.3,16,5,62,33.25868225409968,0.935641933139877,95.72222380813916,18.54040692111645,24.13997368762305
ant,G6MRN726,1536,21,4,12,1.4,1.3,16,5,125,33.2497353675208,0.93561694960096,96.23695040902736,18.50513740052641,24.56047247757513
ant,QKWRWFVL,1536,21,4,12,1.4,1.3,16,5,187,33.24066175746726,0.9355842702424348,95.40495197622998,18.501959864371837,24.254499258657503
ant,DCNAAKSR,1536,21,4,12,1.4,1.3,16,5,250,33.23232383927133,0.9355710480936724,95.4376522708122,18.457100970134256,24.35007234925445
ant,PX4RDP07,1536,21,4,16,1.4,1.3,1,5,0,33.29479887263081,0.9362544627925056,95.27944131819687,18.66738745314961,25.18878255206409
ant,I8JLUWSP,1536,21,4,16,1.4,1.3,1,5,62,33.26971017966806,0.9354440584704652,96.2992103609556,18.47519193365865,23.856285191524822
ant,MCVJNBZI,1536,21,4,16,1.4,1.3,1,5,125,33.26163541445113,0.9354842477176912,97.294964856706,18.516160888820853,24.039262980180972
ant,74N8VH7Z,1536,21,4,16,1.4,1.3,1,5,187,33.247614545268604,0.9354208354926228,97.10077404619454,18.50145096649806,24.059040919476267
ant,4WFE8MFQ,1536,21,4,16,1.4,1.3,1,5,250,33.24877373105614,0.935418602839038,97.10490328546312,18.49961614759792,24.07093644716002
ant,R7SR69O7,1536,21,4,16,1.4,1.3,4,5,0,33.28601819900593,0.9363220179851968,94.92529102294284,18.807819355591597,25.189747276741134
ant,ZHZ2AYWV,1536,21,4,16,1.4,1.3,4,5,62,33.26432744459203,0.935561444628891,95.97724167669564,18.51270125347664,23.886146217380983
ant,WCS4U0XO,1536,21,4,16,1.4,1.3,4,5,125,33.26065226639683,0.9355469070263764,96.98773926351076,18.55292863764331,23.987111698181632
ant,QAXGLGTM,1536,21,4,16,1.4,1.3,4,5,187,33.24817637074797,0.9354894724651356,96.78921476241476,18.576907228910315,24.169617648847638
ant,VL5TWZ7N,1536,21,4,16,1.4,1.3,4,5,250,33.248380562064355,0.9354863172739892,96.79924039260672,18.473718269193423,24.256051609802665
ant,HE6LPJBD,1536,21,4,16,1.4,1.3,8,5,0,33.303066728097875,0.93632948339282,95.04817307535434,18.8031362655834,25.1481247117582
ant,ZJOI64P1,1536,21,4,16,1.4,1.3,8,5,62,33.270322264197674,0.9356786119404124,95.67323211176948,18.557034350621063,23.951086915065694
ant,3X5VJY0Q,1536,21,4,16,1.4,1.3,8,5,125,33.25269741800893,0.9356087120018196,96.64696432838696,18.500973495978496,24.024974360499968
ant,VQ6WJDLH,1536,21,4,16,1.4,1.3,8,5,187,33.25113671135629,0.9356076124295668,96.64980531970744,18.554363220029863,24.31513395426084
ant,5N37EV6H,1536,21,4,16,1.4,1.3,8,5,250,33.24926005326249,0.9355976744670772,96.67998869464408,18.541623642025137,24.32192668166711
ant,E64XQU3I,1536,21,4,16,1.4,1.3,12,5,0,33.29594777090207,0.9363598108884708,94.8954803192755,18.824096072684032,25.25841232424948
ant,EWKY7T3G,1536,21,4,16,1.4,1.3,12,5,62,33.26945971554086,0.9357277297261936,95.0891830956618,18.571823861402056,24.062484158470006
ant,QAGJSNGZ,1536,21,4,16,1.4,1.3,12,5,125,33.24756273787535,0.9356460574254468,96.48692193570156,18.479884308471675,24.057427868908867
ant,G34EJUPO,1536,21,4,16,1.4,1.3,12,5,187,33.254702135796094,0.9356058296279528,96.2642627969816,18.497012746989768,24.29592201305977
ant,A3Z3OMKN,1536,21,4,16,1.4,1.3,12,5,250,33.25691988490151,0.9356128015921484,96.23344876456837,18.5009167731606,24.30268216015298
ant,SCYO687G,1536,21,4,16,1.4,1.3,16,5,0,33.30756147518586,0.9364027161503312,94.81304648631836,18.72826354822728,25.237521067918436
ant,0OJKDFSZ,1536,21,4,16,1.4,1.3,16,5,62,33.258192434728656,0.935687772373655,95.0530722604665,18.607398450545727,23.942776987587028
ant,8VSSKDJ8,1536,21,4,16,1.4,1.3,16,5,125,33.24964447887477,0.9357109215129076,96.16082735675404,18.427367338798444,24.341392631681693
ant,GAE23KYR,1536,21,4,16,1.4,1.3,16,5,187,33.246997321863994,0.9356514514975288,95.53136456149996,18.55629995117932,24.38207607744812
ant,G06GHU1S,1536,21,4,16,1.4,1.3,16,5,250,33.246615084013584,0.9356499744291924,95.5385105817364,18.56868709197146,24.38599974792621
ant,3KXUNRFW,3072,21,4,0,1.4,1.3,1,5,0,33.44586403363726,0.9368645166283224,94.21523747005708,18.83006260106902,26.92902376084344
ant,12PJD30E,3072,21,4,0,1.4,1.3,1,5,62,33.43457848287549,0.936854530329728,94.42162746740831,18.539823820856967,26.772211083563025
ant,OKY8NTMD,3072,21,4,0,1.4,1.3,1,5,125,33.45499453789581,0.9369674316093104,94.3540895001747,18.580526729421123,25.912828742229067
ant,S3HEHOGW,3072,21,4,0,1.4,1.3,1,5,187,33.45765028736075,0.9370076878746944,94.31245222575394,18.63592409293024,25.700335144003148
ant,A6JD28VD,3072,21,4,0,1.4,1.3,1,5,250,33.459196339349226,0.9370256356932036,94.33072421337556,18.64794672688877,25.562227516542773
ant,LS6SVDTQ,3072,21,4,0,1.4,1.3,4,5,0,33.447810614567274,0.936881668235532,94.22088442936742,18.779116299782284,26.997946329150658
ant,KJ5TL1IM,3072,21,4,0,1.4,1.3,4,5,62,33.43661689017176,0.9368739483961418,94.3923073326942,18.571208850215385,26.669865774215783
ant,UK56VEE0,3072,21,4,0,1.4,1.3,4,5,125,33.45526986291735,0.936987384338284,94.28940468135788,18.600168195634986,25.92194365354736
ant,G25TJ26Z,3072,21,4,0,1.4,1.3,4,5,187,33.45883093737978,0.9370327176739328,94.2231750907404,18.571246720479447,25.729152961561805
ant,D01UGEEA,3072,21,4,0,1.4,1.3,4,5,250,33.45757426784442,0.9370255351659672,94.29005677990256,18.59215510506342,25.72291216893874
ant,9GSPGQ69,3072,21,4,0,1.4,1.3,8,5,0,33.44544143391452,0.9368855543990632,94.1683169139354,18.79917135270999,27.1234409887518
ant,UCT24S75,3072,21,4,0,1.4,1.3,8,5,62,33.43567831487512,0.9368827861932972,94.36476538267378,18.5753529297606,26.64958167370453
ant,5HVSBURS,3072,21,4,0,1.4,1.3,8,5,125,33.45398846082212,0.9369832731004972,94.35316909496689,18.57355996861994,26.022864701807286
ant,5SH281RI,3072,21,4,0,1.4,1.3,8,5,187,33.46076833262469,0.9370334023859964,94.23104876730352,18.621644260845283,25.674906863615632
ant,OFASXH4X,3072,21,4,0,1.4,1.3,8,5,250,33.460593331797966,0.937040379984462,94.21375621410697,18.54559183519252,25.56119518436527
ant,86NCPGVO,3072,21,4,0,1.4,1.3,12,5,0,33.446353842365,0.9368778995020473,94.19473512069288,18.75749446525346,27.082444250765867
ant,B1VHS72L,3072,21,4,0,1.4,1.3,12,5,62,33.43519123869877,0.9368602090807104,94.40994001947249,18.594783600011237,26.7985686889727
ant,ZBUR8PG8,3072,21,4,0,1.4,1.3,12,5,125,33.45382647072267,0.9369753237387434,94.31907476626316,18.53593283329575,25.97650401952421
ant,H2IIBMTP,3072,21,4,0,1.4,1.3,12,5,187,33.46066758143298,0.9370488758703962,94.1786568195865,18.609777344600364,25.54169552828761
ant,7GR3CGQG,3072,21,4,0,1.4,1.3,12,5,250,33.460062114788144,0.9370421452901848,94.22878011442596,18.61924819988584,25.594746629651628
ant,V65PC00Q,3072,21,4,0,1.4,1.3,16,5,0,33.4466793581968,0.9368784178548784,94.1444369719209,18.790120223689183,27.055388969457816
ant,VBMF7CSD,3072,21,4,0,1.4,1.3,16,5,62,33.436058699142485,0.93686411718824,94.37331865100612,18.49383736892721,26.80297758742765
ant,T4B3Y0P0,3072,21,4,0,1.4,1.3,16,5,125,33.455246883947936,0.936989280418377,94.2278089502814,18.486333515773463,25.91904425214688
ant,GFNESL2Q,3072,21,4,0,1.4,1.3,16,5,187,33.460272961570375,0.9370523154439024,94.17533286139704,18.65260021470264,25.57966309415799
ant,KD0YU614,3072,21,4,0,1.4,1.3,16,5,250,33.460523201307254,0.937049026512981,94.19436214711556,18.576486509227745,25.60455121257045
ant,0B26HXSD,3072,21,4,4,1.4,1.3,1,5,0,33.47066986859733,0.9369440449411004,94.56548336034903,18.75641629589136,21.7159735875384
ant,5XGJ3293,3072,21,4,4,1.4,1.3,1,5,62,33.47929130351694,0.9371062748467744,94.59889044841375,17.98430907111506,21.483392727523544
ant,6GYNYY7X,3072,21,4,4,1.4,1.3,1,5,125,33.48266065607681,0.9371106114553576,94.62902072512628,18.071265196872098,21.5177531367636
ant,11IS3BNF,3072,21,4,4,1.4,1.3,1,5,187,33.484484089521665,0.9371137313581818,94.62540767060725,17.899247805494415,21.528044910697268
ant,2QDYRVZH,3072,21,4,4,1.4,1.3,1,5,250,33.48529768877696,0.9371160090859256,94.62371179403902,18.03704188656462,21.501090382757447
ant,LYJCPTRF,3072,21,4,4,1.4,1.3,4,5,0,33.477006983740544,0.9370457743530842,94.1393561945289,18.714425115691487,21.514590011229664
ant,RZTWMYEJ,3072,21,4,4,1.4,1.3,4,5,62,33.503111206666695,0.9372642244865644,94.14643017551136,17.938206948548427,21.12678404358225
ant,88BO9YX3,3072,21,4,4,1.4,1.3,4,5,125,33.50289368745725,0.937258960299231,94.16419732572668,17.820957318659637,21.395750887551337
ant,TA4SOXGQ,3072,21,4,4,1.4,1.3,4,5,187,33.5054026376901,0.9372533530145142,94.20421731763632,17.951983199048783,21.302732937380995
ant,72YTD9K4,3072,21,4,4,1.4,1.3,4,5,250,33.50479984467636,0.9372524218772774,94.19375951310192,17.95468535167117,21.25722072775441
ant,ZPS78R9F,3072,21,4,4,1.4,1.3,8,5,0,33.51012828815911,0.9371966191785251,93.95067955578013,18.63933977072706,21.288714918278924
ant,P1Z6J4FU,3072,21,4,4,1.4,1.3,8,5,62,33.523545032115074,0.9373809941372468,93.91790702280454,17.728748891693773,21.14074640898272
ant,X71AKKRW,3072,21,4,4,1.4,1.3,8,5,125,33.52198334047841,0.9373732235894274,94.00092729111005,17.88578212998446,21.30625040170463
ant,TSHVIKMB,3072,21,4,4,1.4,1.3,8,5,187,33.52196621289054,0.9373670187755604,94.04255325777562,17.743036647618254,21.40117169749268
ant,6X9XX6TT,3072,21,4,4,1.4,1.3,8,5,250,33.52434910332957,0.937366644244882,94.01322682138112,17.828517050185116,21.32042213507459
ant,W6KSV89S,3072,21,4,4,1.4,1.3,12,5,0,33.51594466622349,0.937252881811626,93.88511057871334,18.678598955687686,21.46556124293045
ant,RTSAT255,3072,21,4,4,1.4,1.3,12,5,62,33.533233444496325,0.9374535801398812,93.81534001121898,17.66521057942283,21.296287184801223
ant,G3DXTW0A,3072,21,4,4,1.4,1.3,12,5,125,33.53021469373545,0.9374396706101906,93.8543379324922,17.84242006655416,21.41285573837738
ant,R5EXEVVA,3072,21,4,4,1.4,1.3,12,5,187,33.53533931691364,0.9374417520281094,93.82935455102952,17.771998409600837,21.42079564344757
ant,21PB3KZ7,3072,21,4,4,1.4,1.3,12,5,250,33.53490232294167,0.9374333756480052,93.86832205316976,17.818787871813992,21.42173321541224
ant,311QCSHB,3072,21,4,4,1.4,1.3,16,5,0,33.51469041834535,0.9372914949459816,93.82719884854278,18.687539028995825,21.43818695722033
ant,952H6IM3,3072,21,4,4,1.4,1.3,16,5,62,33.5358048218649,0.9374813256572136,93.75697878278356,17.702945221164768,21.279989522872917
ant,SFI3G59I,3072,21,4,4,1.4,1.3,16,5,125,33.5373122780098,0.9374686085169588,93.80746192239997,17.82549014952386,21.43740240875326
ant,B7UFKRPS,3072,21,4,4,1.4,1.3,16,5,187,33.53735997439051,0.937464107031846,93.80407128612345,17.79950162323739,21.47272838414144
ant,VYJWCTT9,3072,21,4,4,1.4,1.3,16,5,250,33.538361140974104,0.9374632239341736,93.81254526700988,17.84073024509879,21.41443082793372
ant,8K8VC95A,3072,21,4,8,1.4,1.3,1,5,0,33.47438436643846,0.9369496827694908,94.50791498717828,18.78483884636116,21.74197846814218
ant,AULFD0MF,3072,21,4,8,1.4,1.3,1,5,62,33.47329927442541,0.9371423380291876,94.5214270996484,17.88604777836089,21.22913002492048
ant,27GUN886,3072,21,4,8,1.4,1.3,1,5,125,33.47781358996127,0.9371397000047104,94.61873338626114,18.030578039934397,21.250345106616223
ant,2947BIME,3072,21,4,8,1.4,1.3,1,5,187,33.47220493908625,0.9371435108469494,94.61791556900113,17.916446334906592,21.27100149974872
ant,YQ2HME2Q,3072,21,4,8,1.4,1.3,1,5,250,33.475062761111666,0.9371446338459034,94.57684724165632,18.03954357072483,21.224376539121785
ant,MS6EHOPB,3072,21,4,8,1.4,1.3,4,5,0,33.48407843922056,0.9370710932793308,94.10340975725155,18.60930201783946,21.613046132508675
ant,FGX1WORZ,3072,21,4,8,1.4,1.3,4,5,62,33.499173046091585,0.9372849775784052,94.1138520697055,17.860726492404368,20.931616806824596
ant,ZIA2DOJZ,3072,21,4,8,1.4,1.3,4,5,125,33.49986150512397,0.9372828223218964,94.15335922024714,17.95092917173603,21.061785068815205
ant,V5WURPX0,3072,21,4,8,1.4,1.3,4,5,187,33.49949915612405,0.93729597685942,94.15974953190252,17.95897183272292,21.02445590742172
ant,2MQMF3ZN,3072,21,4,8,1.4,1.3,4,5,250,33.4979893839132,0.9372929382086986,94.18811631944448,17.956445468943066,21.08819152611255
ant,Z5GDQ512,3072,21,4,8,1.4,1.3,8,5,0,33.50911928511588,0.9371928628997424,93.88730943565346,18.67294246771712,21.383349103084186
ant,NB3KWH4C,3072,21,4,8,1.4,1.3,8,5,62,33.522628516886776,0.9374085059806482,93.8765448713704,17.700891121683604,20.87556405274129
ant,45RO6QHN,3072,21,4,8,1.4,1.3,8,5,125,33.51806919592027,0.9373997346085696,94.03682009752552,17.870529329728665,20.98805851283079
ant,6ZROV3ML,3072,21,4,8,1.4,1.3,8,5,187,33.519915836414306,0.9374134679931906,93.99902329114455,17.690818284754577,21.002586226367303
ant,XMSZGNJ2,3072,21,4,8,1.4,1.3,8,5,250,33.52191263605577,0.9374152042379428,93.95439528102156,17.764563973325934,20.972769790051995
ant,YT9Q1D8L,3072,21,4,8,1.4,1.3,12,5,0,33.50945430915246,0.9372493909366096,93.8510436124739,18.724807336380756,21.466163978328467
ant,73R2FL0M,3072,21,4,8,1.4,1.3,12,5,62,33.53123113937782,0.9374845072404662,93.78361036013992,17.628891376656238,21.00508337333713
ant,I70F3BO5,3072,21,4,8,1.4,1.3,12,5,125,33.52970710875392,0.9374707711869804,93.93816143769966,17.729322466413926,21.116998708291888
ant,VTIDK2RH,3072,21,4,8,1.4,1.3,12,5,187,33.530511506718824,0.9374884737664788,93.86921950457015,17.743638338619252,21.08539794345974
ant,DT74NH3E,3072,21,4,8,1.4,1.3,12,5,250,33.53087255021507,0.9374876822998276,93.84263841623286,17.72366968877988,21.078638588196146
ant,LWXPST86,3072,21,4,8,1.4,1.3,16,5,0,33.526551920103415,0.9373252851452992,93.75428668530418,18.72231308756964,21.338761608004624
ant,RNGJ8MSR,3072,21,4,8,1.4,1.3,16,5,62,33.533322904411904,0.937504893511682,93.73037081663442,17.715164181533783,21.04796854864903
ant,M3HMA77J,3072,21,4,8,1.4,1.3,16,5,125,33.53312012749129,0.9375039769049308,93.82618465230748,17.803987119557632,21.096223357786805
ant,35NY1452,3072,21,4,8,1.4,1.3,16,5,187,33.530874479411395,0.937506111996684,93.8432198335099,17.676281682409495,21.135599251091826
ant,WV7RYO36,3072,21,4,8,1.4,1.3,16,5,250,33.53161424295123,0.9375068328866912,93.80600559245627,17.705319339599715,21.188204034266644
ant,VMK9N8SY,3072,21,4,12,1.4,1.3,1,5,0,33.47299533246906,0.9369490754545032,94.54338657071509,18.70037802049295,21.753416206225697
ant,X4YEPDFI,3072,21,4,12,1.4,1.3,1,5,62,33.47566337979153,0.9371704764627106,94.54891537562004,17.948778243784755,21.0696321624358
ant,5HPZSFVH,3072,21,4,12,1.4,1.3,1,5,125,33.47573196582088,0.9371651061138704,94.58086384363877,17.92157790934888,21.23659540111645
ant,5E0QEO98,3072,21,4,12,1.4,1.3,1,5,187,33.47666159108662,0.9371495581977995,94.67406585297852,17.928842529604545,21.192533287127
ant,Y681NMI1,3072,21,4,12,1.4,1.3,1,5,250,33.47705949489837,0.937157509635337,94.66358511742986,17.864092825400608,21.264251221460007
ant,JSX7XJL5,3072,21,4,12,1.4,1.3,4,5,0,33.48725022059258,0.937067197033422,94.13470777502344,18.6861525589668,21.599316237176872
ant,4FWPDF0V,3072,21,4,12,1.4,1.3,4,5,62,33.50123376770067,0.9373158403296968,94.1818311233666,17.850037113260278,20.918221768682336
ant,TK5K7YUN,3072,21,4,12,1.4,1.3,4,5,125,33.49872534893673,0.9373068824336304,94.1928949172924,17.868241664282344,20.986395091028747
ant,3RFVLG8Q,3072,21,4,12,1.4,1.3,4,5,187,33.50009731896661,0.9372988135660466,94.32474606135987,17.829970335736572,21.07651538265456
ant,ELGEIWUJ,3072,21,4,12,1.4,1.3,4,5,250,33.501673877060675,0.9373043944586568,94.31054700576014,17.778022575020653,21.03904057687864
ant,R3IG4AZD,3072,21,4,12,1.4,1.3,8,5,0,33.50209179656971,0.9371778733694732,94.00513395359236,18.732595225488843,21.528427587226197
ant,99FF6E8I,3072,21,4,12,1.4,1.3,8,5,62,33.52137596455633,0.9374301928785904,93.98921416259748,17.68920042277152,20.8061173499984
ant,A533FTMQ,3072,21,4,12,1.4,1.3,8,5,125,33.51798098670823,0.9374216536977398,94.00073785202072,17.675364919703952,20.920546643365327
ant,L1YWZRTK,3072,21,4,12,1.4,1.3,8,5,187,33.52263267088411,0.937415717549585,94.12851358082276,17.751088595114982,21.00047266569109
ant,SI00HKWW,3072,21,4,12,1.4,1.3,8,5,250,33.52249633917278,0.937421880254698,94.09742869612204,17.6864451681932,21.018329876352137
ant,A93Z0NRD,3072,21,4,12,1.4,1.3,12,5,0,33.514093766013254,0.9372613326234012,93.92598562333968,18.778695445483905,21.492805549875712
ant,VKEH5CNQ,3072,21,4,12,1.4,1.3,12,5,62,33.531335434189465,0.9375032545322208,93.85800022481152,17.624200318014363,20.81196413655691
ant,4YI1KMLW,3072,21,4,12,1.4,1.3,12,5,125,33.528311881946195,0.9374938814794246,93.85840778625204,17.66457526743533,20.995514584503265
ant,GEWOESJ5,3072,21,4,12,1.4,1.3,12,5,187,33.53381249831827,0.9374932412484392,93.96673200116317,17.66960161267825,20.968422884270417
ant,NBM7202R,3072,21,4,12,1.4,1.3,12,5,250,33.5334189881681,0.9374983983846448,93.96542075262192,17.71111230587494,20.995513464746416
ant,520JB6FC,3072,21,4,12,1.4,1.3,16,5,0,33.50228677892476,0.9372546515654568,93.89773214607906,18.657038361494894,21.45115063610929
ant,XGI3E7EE,3072,21,4,12,1.4,1.3,16,5,62,33.53478838502024,0.937537647894959,93.75952267861122,17.63311983967492,20.92019425803026
ant,TW3A4O2G,3072,21,4,12,1.4,1.3,16,5,125,33.53218958901692,0.937522250028392,93.81309910708804,17.77572710516733,21.04619993374305
ant,NYYTVCHR,3072,21,4,12,1.4,1.3,16,5,187,33.53731396292633,0.9375278077908415,93.91995925201348,17.660032433618007,21.03807194587441
ant,G7Q6ZTTO,3072,21,4,12,1.4,1.3,16,5,250,33.536459339769785,0.9375256726990884,93.921471852015,17.703375412039925,21.07789838587416
ant,TTEO65HT,3072,21,4,16,1.4,1.3,1,5,0,33.470228307202284,0.9369384017749806,94.54668385982896,18.769362028139195,21.767130105565798
ant,OUEVLCBS,3072,21,4,16,1.4,1.3,1,5,62,33.47278206566148,0.937177711161808,94.54823669557312,17.84419819586002,21.07951389834727
ant,GH10BEP7,3072,21,4,16,1.4,1.3,1,5,125,33.47230043643749,0.937168500909758,94.64934044812588,17.86116209471233,21.170510984049628
ant,E2OLP9RL,3072,21,4,16,1.4,1.3,1,5,187,33.47302497984957,0.9371624387318817,94.68088282905497,17.93303528118038,21.16385226905129
ant,SG6NWTIP,3072,21,4,16,1.4,1.3,1,5,250,33.4739074846403,0.9371635480899716,94.69042158396871,17.949797952256752,21.22457771410394
ant,YYAVG5DR,3072,21,4,16,1.4,1.3,4,5,0,33.488987032653085,0.9370746929847186,94.0969651381403,18.68439114400797,21.568053097047414
ant,BN5TVDC3,3072,21,4,16,1.4,1.3,4,5,62,33.4939643945607,0.937315033146398,94.16610424800184,17.723715647396123,20.87287427015566
ant,ZCNNCDV3,3072,21,4,16,1.4,1.3,4,5,125,33.49472715291832,0.9373082910011064,94.25808459270968,17.851160776739246,20.94100386388896
ant,VAU66JMH,3072,21,4,16,1.4,1.3,4,5,187,33.49620675276587,0.9373096364054514,94.23086659320111,17.746287760088176,21.06749465379384
ant,SRESDDXE,3072,21,4,16,1.4,1.3,4,5,250,33.49584884729516,0.9373117213818564,94.27448508926236,17.760290908721284,21.06468653583181
ant,IAGFVXO4,3072,21,4,16,1.4,1.3,8,5,0,33.49533727873316,0.9371521321695242,94.01801775267184,18.655355622220664,21.47626134011422
ant,MOK8DVTH,3072,21,4,16,1.4,1.3,8,5,62,33.5167885967475,0.9374360062589692,93.98211343336372,17.621368890336075,20.82565975300264
ant,7A6M4I6J,3072,21,4,16,1.4,1.3,8,5,125,33.51923163979932,0.9374302738341526,94.08785191159366,17.6353403585383,20.92886582516163
ant,SJ6ZJMAD,3072,21,4,16,1.4,1.3,8,5,187,33.51849625707567,0.9374289210162946,94.06496021412028,17.75791782167964,20.92841737719625
ant,45AMMMRU,3072,21,4,16,1.4,1.3,8,5,250,33.52064550902168,0.9374275151176832,94.08113044082252,17.661505061625927,20.97438829912401
ant,D63I7SNT,3072,21,4,16,1.4,1.3,12,5,0,33.51676745747054,0.9372616991474854,93.89865477061068,18.551830216921925,21.62570587391337
ant,181EDOF9,3072,21,4,16,1.4,1.3,12,5,62,33.52871647411298,0.9375099044534104,93.79378028117516,17.568102878148675,20.89426276348493
