Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF,Compression Ratio (%)
duck,7UEFNRMZ,1536,21,4,0,1.4,1.5,4,5,40,31.237812524828268,0.8047782704234123,106.53177005449456,16.331023122179957,6.556166173070397,73.98630819735133
duck,0GGRJHQB,1536,21,4,0,1.4,2.0,4,5,40,31.252629073595926,0.8057341808080674,106.6288112630208,16.330176660642667,6.540126759108242,73.9693111716728
duck,F6VKUD9E,1536,21,4,0,1.4,0.0,8,5,40,31.304870638405664,0.8093324023485183,106.2787598765432,16.417510428640732,6.436521024706283,73.72364125719837
duck,2AYGFM6B,1536,21,4,0,1.4,0.5,8,5,40,31.300197357941496,0.8090227794647217,105.87145850453317,16.424789414555594,6.443101665027212,73.71508901631215
duck,WL5EY4LV,1536,21,4,0,1.4,1.0,8,5,40,31.302582856643863,0.8090266579389572,106.13389834225508,16.426385100597336,6.434669491445256,73.72852734899811
duck,EVM4KOX4,1536,21,4,0,1.4,1.5,8,5,40,31.30652362887706,0.8093648421764373,106.1696246250482,16.42918029998386,6.435245941269334,73.73206075820387
duck,0ZXMJRDN,1536,21,4,0,1.4,2.0,8,5,40,31.304007670804214,0.8092091074585914,106.08882018831986,16.412635955410533,6.441849039601489,73.70551910300709
duck,UQWWIDV5,1536,21,4,0,1.4,0.0,12,5,40,31.342705768356023,0.8114728051424026,106.1091565007716,16.476284791576216,6.361382926580422,73.51468972210907
duck,581PXD4O,1536,21,4,0,1.4,0.5,12,5,40,31.3330570874338,0.8107471024990082,106.37042750892164,16.469578068782837,6.382506297111316,73.50450667697402
duck,GZW1OGUG,1536,21,4,0,1.4,1.0,12,5,40,31.34077974598996,0.8112563389539719,105.76103125723382,16.490023212877137,6.359010369154829,73.50781885304525
duck,D5ZQK06S,1536,21,4,0,1.4,1.5,12,5,40,31.33633753620304,0.8109207671880722,106.01300188199266,16.469031091225858,6.375502303886316,73.55279870976837
duck,I2Q8L0CB,1536,21,4,0,1.4,2.0,12,5,40,31.350069371557105,0.8114695900678635,105.84838672960072,16.478771319756323,6.361306875977449,73.50116921711599
duck,L9LGBI9R,1536,21,4,0,1.4,0.0,16,5,40,31.35360813392329,0.81205650806427,105.95222850959684,16.496543841419538,6.34443044338118,73.45728920511883
duck,AXJFMJ4X,1536,21,4,0,1.4,0.5,16,5,40,31.35463711756909,0.8119353914260864,105.98851832682293,16.487833426356044,6.345427909642387,73.41183527739317
duck,MQUKQVOE,1536,21,4,0,1.4,1.0,16,5,40,31.3536998248826,0.8119808402657509,106.14388680555552,16.482908732158922,6.355133545732773,73.45981758379916
duck,KI0PRWT7,1536,21,4,0,1.4,1.5,16,5,40,31.35198059159517,0.8121281737089157,105.68198920235342,16.491798169859567,6.344564081630157,73.4326754386658
duck,RVCXGLGP,1536,21,4,0,1.4,2.0,16,5,40,31.35355445553165,0.8118895620107651,105.8476784469039,16.487578721571325,6.348001360571264,73.42721414071629
duck,SY4CGDQB,1536,21,4,4,1.4,0.0,1,5,40,31.107856740970664,0.7912009558081627,97.2871434220679,15.850758348124282,7.596303002264876,75.21522665492657
duck,XWZICNGI,1536,21,4,4,1.4,0.5,1,5,40,31.104733321660607,0.7909704476594925,97.26448625940392,15.854740349899345,7.600842772381481,75.18920331735924
duck,3L0JUCW6,1536,21,4,4,1.4,1.0,1,5,40,31.09976534662371,0.7913545712828636,96.93582763671876,15.85629747716136,7.586724371487958,75.13971662563847
duck,GJJF15XR,1536,21,4,4,1.4,1.5,1,5,40,31.107503689936348,0.7910486567020416,97.34102605131169,15.853236795748128,7.599586252162124,75.14201112929085
duck,I5M7T90T,1536,21,4,4,1.4,2.0,1,5,40,31.1014514481686,0.7907400116324425,97.0762191707658,15.854595457043274,7.608230975719468,75.16209277695938
duck,ZTI1OBCW,1536,21,4,4,1.4,0.0,4,5,40,31.128598629927083,0.7915940079092979,96.62519004509062,15.819936001363253,7.720766298329078,74.97752113329518
duck,VNOY79HP,1536,21,4,4,1.4,0.5,4,5,40,31.132610943773493,0.7919356012344361,96.96348102816356,15.818711508616866,7.705109479578913,75.00019436911106
duck,XQZS5EVK,1536,21,4,4,1.4,1.0,4,5,40,31.130430151862043,0.7920059758424759,96.8140422538098,15.815581461369211,7.712955648095022,74.98874713463584
duck,3FVPDNOF,1536,21,4,4,1.4,1.5,4,5,40,31.12834161923323,0.7919855877757073,96.44296862702542,15.827897507267288,7.70242733350467,75.00796281260637
duck,XL24P7EA,1536,21,4,4,1.4,2.0,4,5,40,31.13408735551001,0.7924678367376328,96.76767606577928,15.81848325244268,7.68800224442381,74.97639600478242
duck,J1VX0F5B,1536,21,4,4,1.4,0.0,8,5,40,31.18332088353692,0.7953141695261001,95.73810987413196,15.89323395042198,7.590614096237386,74.76140796559382
duck,R6D1ZRNK,1536,21,4,4,1.4,0.5,8,5,40,31.192413818307813,0.7953455293178558,95.5727924611787,15.889057049251958,7.610335181477385,74.74948666011606
duck,3V3916FO,1536,21,4,4,1.4,1.0,8,5,40,31.18087777427529,0.7946984449028969,95.63734792390036,15.85833569042737,7.660067564170747,74.73711656742253
duck,HLFN6DOL,1536,21,4,4,1.4,1.5,8,5,40,31.167960631383657,0.7947334468364715,95.74956249035496,15.86125850846696,7.653856034347825,74.77394872384828
duck,7Z2TY68A,1536,21,4,4,1.4,2.0,8,5,40,31.159061263827358,0.793828783929348,95.81779162085265,15.856229706081688,7.683725509377732,74.78215963361265
duck,U4HQA7CO,1536,21,4,4,1.4,0.0,12,5,40,31.19879863001259,0.7960074648261071,94.93511146315586,15.89905792006498,7.601513397071698,74.64841472236981
duck,S2TZMV4P,1536,21,4,4,1.4,0.5,12,5,40,31.215530842248835,0.7965317335724831,95.15815956187303,15.91514627989866,7.550201240028772,74.7002338434232
duck,AW1KDZD7,1536,21,4,4,1.4,1.0,12,5,40,31.18016241396925,0.7947853890061378,95.27334120129242,15.888167363134675,7.627486279084829,74.6986852114815
duck,YO45TZF1,1536,21,4,4,1.4,1.5,12,5,40,31.22142511609425,0.7979107311367989,94.89726442901234,15.913909833415891,7.528402304594429,74.60218331819995
duck,JXSJ3CVB,1536,21,4,4,1.4,2.0,12,5,40,31.2078275868036,0.7967268183827401,95.24290749782983,15.90181208400897,7.573719769978932,74.62636093933061
duck,KSMP7E8J,1536,21,4,4,1.4,0.0,16,5,40,31.204976557492454,0.7962773814797401,94.74203325617286,15.914217352306189,7.5861171121632625,74.65553842930163
duck,0OMTF61G,1536,21,4,4,1.4,0.5,16,5,40,31.181430128422218,0.7948726034164428,94.90487045114776,15.898329386427095,7.6243964683175,74.69220624111314
duck,L3ZQJ70M,1536,21,4,4,1.4,1.0,16,5,40,31.19510436081633,0.7959515011310577,95.06069198374804,15.916041055881887,7.593881313161182,74.63067182498058
duck,TVQB48ZP,1536,21,4,4,1.4,1.5,16,5,40,31.241048847079625,0.7987205392122269,95.10412194492666,15.941540585354948,7.493008736215566,74.58937708018406
duck,JIXR0QJZ,1536,21,4,4,1.4,2.0,16,5,40,31.20260467487084,0.7955078315734864,94.64861724175351,15.913073813054446,7.606968971019529,74.65021619217953
duck,GMUPZPMT,1536,21,4,8,1.4,0.0,1,5,40,31.10070268524251,0.7902342829108239,95.6747847728588,15.921403207461994,7.584110064272944,75.20767944456578
duck,B7JPS10T,1536,21,4,8,1.4,0.5,1,5,40,31.10581346600479,0.790211715400219,95.87668735532404,15.928400809139951,7.565725440884965,75.1630598818046
duck,YA11X400,1536,21,4,8,1.4,1.0,1,5,40,31.100369801352254,0.7903735661506652,95.54602364486884,15.921601737637154,7.580150973772552,75.18972163498871
duck,NGRPUFEA,1536,21,4,8,1.4,1.5,1,5,40,31.108887866536964,0.7902242282032966,95.78393252435372,15.913768197226943,7.597814672703127,75.23561170803674
duck,2TC4T4Y8,1536,21,4,8,1.4,2.0,1,5,40,31.10445606429089,0.7903023663163186,95.4643209599248,15.922457446922367,7.577947170244073,75.19649136890531
duck,OQ2QZCJK,1536,21,4,8,1.4,0.0,4,5,40,31.138740304753664,0.7913184803724289,96.14779412012918,15.88748918852318,7.674608054706412,74.97676261969109
duck,PE21AFBK,1536,21,4,8,1.4,0.5,4,5,40,31.145725816408135,0.7918134447932244,95.87844917655288,15.90547497661274,7.654922118755611,74.94694671410326
duck,69XW7B7R,1536,21,4,8,1.4,1.0,4,5,40,31.13907446547757,0.7917509564757347,96.06916065297068,15.921276037345,7.635067566809479,74.9471742681845
duck,2X2EHWFN,1536,21,4,8,1.4,1.5,4,5,40,31.136473536459125,0.7915067782998085,96.2225108940972,15.889858102895875,7.672525874654949,74.98784956020432
duck,LTMA19QX,1536,21,4,8,1.4,2.0,4,5,40,31.14356034860688,0.7917436555027961,96.00088088228205,15.902839519648555,7.655453175559512,74.97485369378742
duck,Q4THNN3T,1536,21,4,8,1.4,0.0,8,5,40,31.186981793989705,0.7941561067104339,95.39991180676114,15.936170843676049,7.594927390476426,74.80626772432962
duck,X5C4LQ90,1536,21,4,8,1.4,0.5,8,5,40,31.1891575329886,0.7946726998686791,95.31545475501544,15.940390289770733,7.593741396822366,74.78014957256178
duck,COJHLIHF,1536,21,4,8,1.4,1.0,8,5,40,31.17831592609663,0.7936891967058182,95.47395954258292,15.93704842299604,7.630753768101861,74.80052198377857
duck,ZENOLHIA,1536,21,4,8,1.4,1.5,8,5,40,31.190294646049427,0.7939448744058609,95.63706660759073,15.983337974823824,7.570543061782542,74.78702044162559
duck,FB5JHR23,1536,21,4,8,1.4,2.0,8,5,40,31.195208817344813,0.7948980045318603,95.65737135296098,15.96700271292027,7.560217189843433,74.72815978594747
duck,CLLC9R6R,1536,21,4,8,1.4,0.0,12,5,40,31.19717479544793,0.7949048429727554,95.24888862726662,15.950842805747074,7.5923092261591965,74.73372853999089
duck,F9PD4WQ3,1536,21,4,8,1.4,0.5,12,5,40,31.190956929510733,0.7944262927770614,95.12131511019489,15.98596950908893,7.570879098807239,74.75990990122573
duck,WH1J1DRY,1536,21,4,8,1.4,1.0,12,5,40,31.232220059776296,0.7975683978199959,95.24861735869985,16.01707654854351,7.4648700593265405,74.67080351558414
duck,56BWJQIC,1536,21,4,8,1.4,1.5,12,5,40,31.19704166000372,0.7946183568239212,95.40978551191164,15.979463032649386,7.574069954764916,74.71832439288097
duck,3XAJ1OFI,1536,21,4,8,1.4,2.0,12,5,40,31.20293291972821,0.7959241199493409,95.32021252772957,15.97650229247895,7.543371411963031,74.67890696925461
duck,2OF3PWJ7,1536,21,4,8,1.4,0.0,16,5,40,31.22865392440204,0.797157333791256,95.19334940803428,16.016227774238697,7.490383152513455,74.60615919367476
duck,VCPVIH1V,1536,21,4,8,1.4,0.5,16,5,40,31.22811442866292,0.7972373363375663,95.128280550733,16.005517528374277,7.482705766705377,74.60621608219506
duck,18OG9WAE,1536,21,4,8,1.4,1.0,16,5,40,31.224735340298626,0.796926112473011,95.12982075737848,16.016429148677112,7.476028406263515,74.63274509549845
duck,5ZM3U6PC,1536,21,4,8,1.4,1.5,16,5,40,31.22399663905393,0.7970295009016991,95.3213192262249,16.009759286356484,7.493641246739105,74.5784292004982
duck,B11LO8HL,1536,21,4,8,1.4,2.0,16,5,40,31.206989223513645,0.795381985604763,95.05690308762544,15.995479329995373,7.542119493541377,74.6614358725735
duck,4WA7N100,1536,21,4,12,1.4,0.0,1,5,40,31.11138240077402,0.7907451710104942,95.7897818709008,15.922804494868943,7.5577834735819325,75.137042865184
duck,I15QDRJO,1536,21,4,12,1.4,0.5,1,5,40,31.11257892606281,0.790856771171093,95.4703469907408,15.928595426975074,7.557866072055967,75.15596145865959
duck,OA5LXDS5,1536,21,4,12,1.4,1.0,1,5,40,31.113153197671355,0.7906025403738022,95.7623330102238,15.92407729324802,7.579433118835396,75.16087915519284
duck,6UD8I2WA,1536,21,4,12,1.4,1.5,1,5,40,31.11263471994662,0.7910956606268883,95.723403233507,15.9284074865678,7.556008310322815,75.1391793451689
duck,YIQVY1MI,1536,21,4,12,1.4,2.0,1,5,40,31.112274554091044,0.7909539324045182,95.64796022014858,15.92849368603006,7.554116646522849,75.16142275660911
duck,3EIINHLD,1536,21,4,12,1.4,0.0,4,5,40,31.13961376876336,0.7916443318128585,96.01425640673226,15.891002067527536,7.67253574531078,75.0158134284088
duck,SBLUMWAG,1536,21,4,12,1.4,0.5,4,5,40,31.140147677984796,0.7915332540869713,96.22543428216623,15.892952390854298,7.664774556709903,74.97518238301588
duck,F7J22MS5,1536,21,4,12,1.4,1.0,4,5,40,31.13070809486084,0.7910862845182419,95.9013711636767,15.894636185810626,7.672826185605402,75.02044036139381
duck,1F1HW3C7,1536,21,4,12,1.4,1.5,4,5,40,31.13966522372989,0.7917757889628411,96.122654900897,15.889148261559836,7.667521035872578,74.99584555778088
duck,NIUTZ1NQ,1536,21,4,12,1.4,2.0,4,5,40,31.13754847412296,0.791737063229084,96.12539360894095,15.907387750576548,7.647168884752194,74.96365929718026
duck,A0KCVR24,1536,21,4,12,1.4,0.0,8,5,40,31.177287908237773,0.7938635897636414,95.23044322916662,15.941720131472998,7.60052941890238,74.80389104837009
duck,OJV572AH,1536,21,4,12,1.4,0.5,8,5,40,31.18945294362712,0.7942488545179367,95.56140941116897,15.953259176761865,7.575679374380031,74.78178037681059
duck,XFEOKMKS,1536,21,4,12,1.4,1.0,8,5,40,31.178095471528437,0.7941822010278702,95.31400170717598,15.961995031778647,7.585784431790767,74.75871524229927
duck,ERX450WS,1536,21,4,12,1.4,1.5,8,5,40,31.18243509899844,0.7946122568845749,95.41342856143903,15.950055950998886,7.586712208805755,74.7802127820288
duck,SHKF6WIZ,1536,21,4,12,1.4,2.0,8,5,40,31.18490438402013,0.7942189142107964,95.59271286530664,15.946490443355549,7.597078931983108,74.7841191270899
duck,P0FXA3GN,1536,21,4,12,1.4,0.0,12,5,40,31.206283676921224,0.7955184641480446,95.3313430591724,15.970953277096338,7.573462165476539,74.6788943273612
duck,6H7RTLNL,1536,21,4,12,1.4,0.5,12,5,40,31.185991035473226,0.7949339464306832,95.1822105613426,15.982048939150536,7.555003233453128,74.69847029929366
duck,I841ICVE,1536,21,4,12,1.4,1.0,12,5,40,31.24791395561942,0.7983040800690651,95.52503574701004,16.00918301998329,7.446854523746878,74.59789139539008
duck,96ARAITP,1536,21,4,12,1.4,1.5,12,5,40,31.21144131146046,0.7956631740927697,95.14257271291471,16.000237192352284,7.524499727588909,74.69790141409058
duck,UPL59EM3,1536,21,4,12,1.4,2.0,12,5,40,31.20493501756141,0.7953529542684555,95.37692975622105,15.96452758724128,7.573413866249257,74.72285651166547
duck,IRD1JC1U,1536,21,4,12,1.4,0.0,16,5,40,31.233774403122407,0.7971698489785194,95.10069383198302,16.00864030613937,7.490099813877025,74.63900915367896
duck,2MSYETN2,1536,21,4,12,1.4,0.5,16,5,40,31.210292372552463,0.7954283711314202,95.12388788459684,16.003595704927747,7.535252292304838,74.60647524100979
duck,DS22QBMV,1536,21,4,12,1.4,1.0,16,5,40,31.23073157812056,0.7969484788179397,95.0627871383102,16.007053347681463,7.498854576369274,74.59792932107028
duck,FW7APLLT,1536,21,4,12,1.4,1.5,16,5,40,31.220501091171485,0.796438697874546,95.28461953968944,16.01227959376562,7.512558308613818,74.65464717581682
duck,8MK186CJ,1536,21,4,12,1.4,2.0,16,5,40,31.203906132791143,0.7951327320933342,95.27706436390817,15.99994414734969,7.537008697234622,74.66171399422834
duck,OMFIJZ8O,1536,21,4,16,1.4,0.0,1,5,40,31.11092877689056,0.7902736163139343,95.81773258584104,15.925328660844311,7.576010621272823,75.1782680795668
duck,XRYLTF6S,1536,21,4,16,1.4,0.5,1,5,40,31.11202149845276,0.7905453246831894,95.48785824893903,15.918511038767278,7.570557001635946,75.18161186037156
duck,BNJYJB5W,1536,21,4,16,1.4,1.0,1,5,40,31.110025651070693,0.7902283403277397,95.52252264057672,15.925480239205305,7.576937238408938,75.17613792052865
duck,DKAWCT9W,1536,21,4,16,1.4,1.5,1,5,40,31.115640504504285,0.7909455665946007,95.60193013599532,15.934966424760365,7.5527232452584,75.17568281236618
duck,QUVMNNH6,1536,21,4,16,1.4,2.0,1,5,40,31.11854771113432,0.7908311206102371,95.62411388044946,15.928937311471948,7.56452341749239,75.16386896298232
duck,0F4BSXV7,1536,21,4,16,1.4,0.0,4,5,40,31.15145748252358,0.7921941038966179,96.06778628954471,15.890803911111716,7.652292679696453,74.99388606430362
duck,0A3Y2MXZ,1536,21,4,16,1.4,0.5,4,5,40,31.14104134127194,0.7918926599621773,96.25247492766202,15.889439956831383,7.659688103854104,74.94485448074528
duck,6BABZ6RM,1536,21,4,16,1.4,1.0,4,5,40,31.13353982149228,0.7912306836247445,95.89774688223378,15.908571461668464,7.677382660381165,75.01434064782751
duck,DDOHF6FC,1536,21,4,16,1.4,1.5,4,5,40,31.14601526044721,0.7921696028113365,96.17996845582562,15.899968621844843,7.643045001504522,74.96489820273364
duck,M6DT3D8C,1536,21,4,16,1.4,2.0,4,5,40,31.142454372656957,0.7917023694515228,96.28231062041868,15.91308936712528,7.650006722568421,74.94679501138243
duck,UE689RQN,1536,21,4,16,1.4,0.0,8,5,40,31.18126857866012,0.7939665049314499,95.74497326388897,15.944021792026303,7.602971839839939,74.77078192955116
duck,J1OIDXHW,1536,21,4,16,1.4,0.5,8,5,40,31.198104460066588,0.7949994418025017,95.45373324773344,15.946126195022735,7.580149376862014,74.73802046280076
duck,OJ3OWLDW,1536,21,4,16,1.4,1.0,8,5,40,31.18019033402178,0.7941387468576431,95.44512444058644,15.941519833764158,7.6022695321559715,74.75968234714449
duck,T72E8C1Z,1536,21,4,16,1.4,1.5,8,5,40,31.20797547307201,0.7958599576354026,95.47670926890432,15.982768504620791,7.522040452575009,74.75404406268737
duck,0JEYFPRP,1536,21,4,16,1.4,2.0,8,5,40,31.1737870878825,0.7936548027396202,95.527948404948,15.941584962029475,7.621543460528079,74.79377121270207
duck,16AB88N7,1536,21,4,16,1.4,0.0,12,5,40,31.20792993746093,0.7957030048966408,95.37445706621334,15.988845306406468,7.521047393414875,74.71200976712683
duck,I75W60RM,1536,21,4,16,1.4,0.5,12,5,40,31.19384668251904,0.7944178739190102,95.51551039978784,15.974109575674174,7.572186355961551,74.75152200495373
duck,U0N9UFWX,1536,21,4,16,1.4,1.0,12,5,40,31.208627663692173,0.7953319108486175,95.50714969256369,15.974404161778253,7.56108893343702,74.71346358486804
duck,7QERPNB6,1536,21,4,16,1.4,1.5,12,5,40,31.216071191036395,0.796392582654953,95.1873626615548,15.999825260485562,7.507913068163947,74.63561480530062
duck,ZGMKO8SG,1536,21,4,16,1.4,2.0,12,5,40,31.21276349851452,0.7957563251256943,95.38507844208144,15.974228566842507,7.553260212201564,74.67290839083552
duck,K4GJZ30U,1536,21,4,16,1.4,0.0,16,5,40,31.220609824841983,0.7964689397811889,95.0215506462191,15.996413663000412,7.518372205937708,74.62833939564796
duck,C4642ZKP,1536,21,4,16,1.4,0.5,16,5,40,31.21267285279032,0.7958149811625481,95.20786432050538,15.997372780054482,7.537461382667653,74.66836363015761
duck,XK8P90TY,1536,21,4,16,1.4,1.0,16,5,40,31.240285742161166,0.7978613042831421,95.14840472849144,16.01289308100461,7.473988121736962,74.56523106378688
duck,D4TNZN5E,1536,21,4,16,1.4,1.5,16,5,40,31.20063610060504,0.7949372652173042,95.1355880545911,15.994171395990088,7.566234574839692,74.68531008826254
duck,U6ALR9SN,1536,21,4,16,1.4,2.0,16,5,40,31.226585332656576,0.7968408054113388,95.1365599127122,15.987085339242276,7.528547335751026,74.60333373049949
duck,TT112BT1,3072,21,4,0,1.4,0.0,1,5,40,32.1230270924315,0.8681541672348976,101.35888453173224,16.774636559090837,5.072944515675027,71.75700511016936
duck,B901TCL9,3072,21,4,0,1.4,0.5,1,5,40,32.1373383627849,0.8691140106320381,101.39012781394676,16.78248224375187,5.054422037631508,71.72589341050788
duck,FWJPZII6,3072,21,4,0,1.4,1.0,1,5,40,32.133320420152415,0.868880842924118,101.4101405876254,16.783039740070063,5.059886178320513,71.72957852243445
duck,T98PCF1A,3072,21,4,0,1.4,1.5,1,5,40,32.13105960901459,0.86885687738657,101.55735016878856,16.773171280184048,5.057216701252146,71.7168354938856
duck,QZ9WXXCJ,3072,21,4,0,1.4,2.0,1,5,40,32.132423644403886,0.8689400926232338,101.30933264732832,16.781495767676844,5.062834220074978,71.70643753656273
duck,SUDZ22HP,3072,21,4,0,1.4,0.0,4,5,40,32.179789366930514,0.8709428516030312,101.93789932484566,16.792202663942813,5.05404640856138,71.5385531921887
duck,5IHJSTO1,3072,21,4,0,1.4,0.5,4,5,40,32.18504441360774,0.8711431384086609,101.92440468508867,16.799325197346533,5.045503122746416,71.55033543683905
duck,6T8MJRXO,3072,21,4,0,1.4,1.0,4,5,40,32.18438287488308,0.871155124604702,102.07413585913388,16.794784579030193,5.046643295979788,71.52943838704611
duck,93N0MXJT,3072,21,4,0,1.4,1.5,4,5,40,32.180369077647725,0.871025088429451,101.8915716833044,16.79383483440789,5.048406567108781,71.57103653728426
duck,V4O4DBMT,3072,21,4,0,1.4,2.0,4,5,40,32.177395568340046,0.8709300583600998,101.89925896990744,16.805815408317272,5.049031231412882,71.53742174272925
duck,6SU8Y66E,3072,21,4,0,1.4,0.0,8,5,40,32.23935754477797,0.8734810504317284,101.7132916859568,16.85766515596412,5.0157376855008176,71.41059194717711
duck,MUHT7IIG,3072,21,4,0,1.4,0.5,8,5,40,32.233946438806605,0.8732656475901603,102.04933422309033,16.855245035024335,5.017231604302368,71.38776068769371
duck,IDY30SZ3,3072,21,4,0,1.4,1.0,8,5,40,32.234227438569654,0.873193843960762,101.70356365499607,16.855382949008604,5.018146341795186,71.41239341698684
duck,WA8HVD25,3072,21,4,0,1.4,1.5,8,5,40,32.23756624496108,0.8735403096675873,101.62260496117868,16.854482706590645,5.0096112797605326,71.3876469106531
duck,OLBMSJIK,3072,21,4,0,1.4,2.0,8,5,40,32.23363767202572,0.8732635217905045,101.87968486810378,16.857100853790953,5.01613913418014,71.39963142559789
duck,SK9XVSPC,3072,21,4,0,1.4,0.0,12,5,40,32.2694781268678,0.8748211386799812,101.04228564814817,16.88834990246296,4.993305288122216,71.28071545531517
duck,C2MZX6AL,3072,21,4,0,1.4,0.5,12,5,40,32.280241849134235,0.875116359591484,101.19749107952352,16.880481426283193,4.987304350066654,71.26616463600986
duck,3CSYQNPP,3072,21,4,0,1.4,1.0,12,5,40,32.272265293740055,0.8748216876387596,101.17850608241704,16.879065328569414,4.991024509408161,71.3090965060019
duck,ALUNDLAA,3072,21,4,0,1.4,1.5,12,5,40,32.27367048794639,0.8748607838153839,101.4829122323495,16.8854589561225,4.995044417625505,71.26852867007598
duck,YHHGSQKC,3072,21,4,0,1.4,2.0,12,5,40,32.27359843339129,0.8749615362286568,101.06704073953512,16.878679696737805,4.992257321951255,71.2755259580738
duck,8R8ZGSOF,3072,21,4,0,1.4,0.0,16,5,40,32.28735762458902,0.8756006529927254,101.02514595871916,16.902277891929003,4.97992938068364,71.2435356468209
duck,578VS5FP,3072,21,4,0,1.4,0.5,16,5,40,32.28039725074363,0.8751082780957222,100.9571709563079,16.899162985279556,4.987250985257887,71.28213766832286
duck,J7AZP1JC,3072,21,4,0,1.4,1.0,16,5,40,32.28854008361357,0.8754932847619057,100.89551515118636,16.88815493958032,4.984069342065265,71.25148107682384
duck,CE6ZWOW5,3072,21,4,0,1.4,1.5,16,5,40,32.27723623991562,0.8750293695926666,101.16601938898532,16.89000724263045,4.99207818861258,71.28983026045778
duck,8LHKU9NR,3072,21,4,0,1.4,2.0,16,5,40,32.29035198014142,0.8755663579702377,100.99308989318097,16.897928836540952,4.981476453544187,71.24458492397324
duck,3XVDIBMR,3072,21,4,4,1.4,0.0,1,5,40,32.13678620329605,0.8631705173850059,93.01511182484572,16.308994143410104,5.542579225927342,72.41079326932953
duck,ZRKLT3YL,3072,21,4,4,1.4,0.5,1,5,40,32.13356277844146,0.8632546979188919,93.34685980782216,16.31764344238491,5.5387253799668175,72.40836602579643
duck,1BLPET4F,3072,21,4,4,1.4,1.0,1,5,40,32.13514163259363,0.8633212292194367,93.313741728154,16.31729629775016,5.537639158186978,72.41366930007841
duck,8ILTBLWQ,3072,21,4,4,1.4,1.5,1,5,40,32.136152630012184,0.8631799098849297,93.3242623878762,16.312873433781363,5.53549531778437,72.4272087679116
duck,94DFHQZI,3072,21,4,4,1.4,2.0,1,5,40,32.14123450174754,0.8634359866380692,93.15440877821182,16.319597019382442,5.530561459011709,72.39352444294286
duck,K1NJX4DB,3072,21,4,4,1.4,0.0,4,5,40,32.19340536387162,0.8653534013032913,93.3599799889082,16.28817070222479,5.581869610717927,72.26214988671283
duck,4LYY74GV,3072,21,4,4,1.4,0.5,4,5,40,32.18900997793271,0.865082114636898,93.34163567708332,16.283188570976616,5.594459540922426,72.27771837843697
duck,N2D1E9KQ,3072,21,4,4,1.4,1.0,4,5,40,32.19136927888502,0.8653190049529076,93.40211143060382,16.292936768088975,5.585628203054083,72.26093626494628
duck,8TMJ2QIV,3072,21,4,4,1.4,1.5,4,5,40,32.189656647908635,0.8651600837707519,93.3025011779032,16.290767481031914,5.591714167785086,72.22249226711183
duck,4UTHWF6D,3072,21,4,4,1.4,2.0,4,5,40,32.19024771104952,0.8653479287028313,93.16748489945024,16.291872488296434,5.583891399251737,72.24792775663597
duck,PA96SD0W,3072,21,4,4,1.4,0.0,8,5,40,32.248942620927224,0.8679625841975213,92.78780234374987,16.323308834152137,5.54883102438187,72.06865938725375
duck,FFYC3JKJ,3072,21,4,4,1.4,0.5,8,5,40,32.24558697005178,0.8677862024307251,92.76157102141204,16.317414784275478,5.553971284325063,72.0607455619843
duck,IJ9L9CBA,3072,21,4,4,1.4,1.0,8,5,40,32.25197674030312,0.8679616400599479,92.82698524667244,16.31599026791697,5.5542575790711375,72.06381122113422
duck,O3HN0KNF,3072,21,4,4,1.4,1.5,8,5,40,32.2611047773585,0.868741292655468,92.8066388780382,16.323803788120856,5.5341103800588,72.0393428364553
duck,HTZOQHUM,3072,21,4,4,1.4,2.0,8,5,40,32.26288332382789,0.8686500665545464,92.56585230034722,16.32338953796139,5.536931796731832,72.04754110432629
duck,UO2BR1W6,3072,21,4,4,1.4,0.0,12,5,40,32.29532734787287,0.8700885275006294,92.1246247600791,16.33210555308564,5.511128430290118,71.9738262239012
duck,MTT4U3NE,3072,21,4,4,1.4,0.5,12,5,40,32.30302924093852,0.8707880416512489,92.10712313609189,16.3428579031637,5.497353285145411,71.93615338156427
duck,SXNASGAT,3072,21,4,4,1.4,1.0,12,5,40,32.28521752843087,0.869689271748066,92.21111504750192,16.33590048439188,5.526027153687822,71.9944009054124
duck,0H5BQOED,3072,21,4,4,1.4,1.5,12,5,40,32.28755306571685,0.8698625388741493,92.31852003279324,16.351694473016163,5.514096130091081,71.96621580407341
duck,PDC2IRZU,3072,21,4,4,1.4,2.0,12,5,40,32.291540260683114,0.8699536782503128,92.19771303047844,16.340153664530536,5.514970740695596,71.98268187022907
duck,QST1RL1B,3072,21,4,4,1.4,0.0,16,5,40,32.29953559283618,0.8704031297564506,92.00083033010218,16.344695109633893,5.512450181660992,71.9661841993399
duck,UVC2W53H,3072,21,4,4,1.4,0.5,16,5,40,32.32392602218778,0.8716227164864541,92.11519521122682,16.34363943315958,5.48129101841869,71.90526923598401
duck,WC0RFTLE,3072,21,4,4,1.4,1.0,16,5,40,32.311050191339675,0.8710157981514931,91.92061983506945,16.349251594470854,5.492112435569395,71.91313249367984
duck,YGDVRBH0,3072,21,4,4,1.4,1.5,16,5,40,32.30381833322909,0.8705671954154969,92.0182898955922,16.349159751404397,5.504953857588864,71.93451625636874
