Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF
ant,KG1Q58UJ,3072,21,4,16,1.4,1.3,12,5,62,33.526762727202886,0.9375043873170122,93.8703063614701,17.543398197098774,20.8609377966068
ant,CHD5V43X,3072,21,4,16,1.4,1.3,12,5,125,33.52919327444972,0.9375164772740644,93.94274677562224,17.586740347550283,21.022171575115568
ant,PDZNZ5UC,3072,21,4,16,1.4,1.3,12,5,187,33.528926715457644,0.9374891572923802,93.98649277124213,17.620525678765095,21.01384700070609
ant,8LD7SFJI,3072,21,4,16,1.4,1.3,12,5,250,33.529511792511336,0.9375005411864512,93.92995812675623,17.64143970521059,20.949764497448644
ant,WP2AG9LU,3072,21,4,16,1.4,1.3,16,5,0,33.521994225142784,0.9373130531453374,93.83710849926676,18.710523223001356,21.57760899863253
ant,76WHZP20,3072,21,4,16,1.4,1.3,16,5,62,33.53291525511096,0.9375303177098137,93.7555027680367,17.51087149747562,20.92480250895576
ant,BEK8SKCA,3072,21,4,16,1.4,1.3,16,5,125,33.53180281519758,0.9375310993906276,93.84533999802298,17.606231281091375,21.02948986687578
ant,6XMNQGQ5,3072,21,4,16,1.4,1.3,16,5,187,33.53432718175654,0.9375302340853868,93.88018652277768,17.66937294857827,21.048343504578487
ant,MZETJ213,3072,21,4,16,1.4,1.3,16,5,250,33.533307539598326,0.9375320616646192,93.89461993058433,17.71449121324008,20.970446762299453
ant,5JDT6LMP,4992,21,4,0,1.4,1.3,1,5,0,33.57441589015624,0.9371907633928516,93.60106586569462,18.835926275138828,23.17338200225363
ant,8RVI3XY4,4992,21,4,0,1.4,1.3,1,5,62,33.57541223663486,0.9372799019908432,93.644127018745,18.233711517790287,23.13562067971868
ant,SC0K1B2K,4992,21,4,0,1.4,1.3,1,5,125,33.57992801226519,0.9373121543310174,93.70708980296244,18.204211310799288,22.880331923047063
ant,OY0W0KZ9,4992,21,4,0,1.4,1.3,1,5,187,33.581971240400215,0.9373263340091232,93.75467521574234,18.19379476160787,22.57540912264576
ant,WMS2GY2E,4992,21,4,0,1.4,1.3,1,5,250,33.57868099890389,0.9373099658619704,93.70809389467594,18.226633130746087,22.68795306937541
ant,BLDUGZM8,4992,21,4,0,1.4,1.3,4,5,0,33.582139202307744,0.9372281091130196,93.44591379162252,18.874837813885204,22.99754144181845
ant,MIAWAK2H,4992,21,4,0,1.4,1.3,4,5,62,33.57442936880443,0.9372969726424906,93.48040140971456,18.16539574810357,23.394973055114946
ant,W2UEZT8T,4992,21,4,0,1.4,1.3,4,5,125,33.58048815680379,0.9373379812311772,93.53347344464976,18.16331201694872,22.8829786532787
ant,NDNJFSF0,4992,21,4,0,1.4,1.3,4,5,187,33.581987358474066,0.9373359404393096,93.62015249154496,18.27757927218673,22.4787637846463
ant,FRD3O011,4992,21,4,0,1.4,1.3,4,5,250,33.58134529025595,0.9373446658476076,93.57828095249069,18.264418303047385,22.414721303422883
ant,IPH00ET1,4992,21,4,0,1.4,1.3,8,5,0,33.58201107263574,0.9372362817697856,93.43119517550176,18.80695321877033,23.03353023297857
ant,5VQMSHXI,4992,21,4,0,1.4,1.3,8,5,62,33.57093453464671,0.9372858627518612,93.53333806469196,18.180923471497117,23.6347310547054
ant,LK8H20E1,4992,21,4,0,1.4,1.3,8,5,125,33.58029677992126,0.9373399440328872,93.4953687460652,18.21503271645427,22.906853987055
ant,KGCZ0880,4992,21,4,0,1.4,1.3,8,5,187,33.58207848993645,0.9373520141217246,93.5920257832654,18.354077314104327,22.44149454618217
ant,F8WQ21WR,4992,21,4,0,1.4,1.3,8,5,250,33.58331769382746,0.9373601500074662,93.49734840218272,18.29502038288934,22.43848814333423
ant,5K4ZWH2C,4992,21,4,0,1.4,1.3,12,5,0,33.58243288370306,0.937235344405198,93.40404723105156,18.82809361441128,22.96694745030039
ant,YPZA5TDE,4992,21,4,0,1.4,1.3,12,5,62,33.57291187461804,0.9372994704033012,93.48602403803704,18.17338947778884,23.481293906237116
ant,3DC6LIWB,4992,21,4,0,1.4,1.3,12,5,125,33.582453727208446,0.9373590118849456,93.47991943854224,18.221574667016316,22.817047300236283
ant,0N2699I4,4992,21,4,0,1.4,1.3,12,5,187,33.5822674062652,0.9373455465729555,93.55376619146742,18.302583980109205,22.4626271865069
ant,XOK091LQ,4992,21,4,0,1.4,1.3,12,5,250,33.58111447740063,0.9373473412361903,93.53093908471716,18.32905293852864,22.51033847153275
ant,0ALC09TX,4992,21,4,0,1.4,1.3,16,5,0,33.580856831937496,0.9372321005484358,93.40512163934382,18.801836109258705,23.01313878401598
ant,8QLAOJLU,4992,21,4,0,1.4,1.3,16,5,62,33.57418164477843,0.9373047212463114,93.44326964233616,18.213657299249217,23.362164123905348
ant,1WEGRTNB,4992,21,4,0,1.4,1.3,16,5,125,33.57954357372969,0.9373369033063822,93.49897737273318,18.114082927006837,23.029742132628527
ant,EU8CVL4S,4992,21,4,0,1.4,1.3,16,5,187,33.582350548602754,0.937346587726726,93.53434855165725,18.19468190545471,22.504652529089075
ant,R473TOMP,4992,21,4,0,1.4,1.3,16,5,250,33.58269859822972,0.937349181863206,93.54976672866378,18.33872821618244,22.491949102831
ant,4DDDIVDS,4992,21,4,4,1.4,1.3,1,5,0,33.58511295442509,0.9371991907779256,93.3874632144064,18.318075024819223,19.934735686927883
ant,JLKYVDS1,4992,21,4,4,1.4,1.3,1,5,62,33.57757356798604,0.9373302934181632,93.5501471615687,17.571168837134678,19.65714185218611
ant,6ZTF93H6,4992,21,4,4,1.4,1.3,1,5,125,33.57039964733501,0.937314501745784,93.49954703479136,17.640494127904173,19.596753615865584
ant,DG6TBE6J,4992,21,4,4,1.4,1.3,1,5,187,33.570837228437256,0.9373092577232056,93.49338190533638,17.55793726697683,19.63020507947351
ant,PC0ZI3YE,4992,21,4,4,1.4,1.3,1,5,250,33.5708419115341,0.9373181456357093,93.50641733462318,17.57204728165821,19.65611431152611
ant,64S6W14F,4992,21,4,4,1.4,1.3,4,5,0,33.607113460769725,0.9373414688442476,92.967738209032,18.21257083252918,19.254711421448167
ant,TQDN7HAP,4992,21,4,4,1.4,1.3,4,5,62,33.5968404442875,0.9374390386823398,93.125548381741,17.3844275816688,19.253250962837477
ant,ELC3E51P,4992,21,4,4,1.4,1.3,4,5,125,33.58871726151894,0.9374161315201528,93.16293712643376,17.40504483377328,19.23354900325329
ant,23IO4S9Y,4992,21,4,4,1.4,1.3,4,5,187,33.58837323963736,0.9374112608420908,93.13490855305837,17.362320325365463,19.24557275087841
ant,UIIR305U,4992,21,4,4,1.4,1.3,4,5,250,33.58845451256158,0.937413320316011,93.16530223712644,17.353300763415316,19.20519459945924
ant,PN6RE21C,4992,21,4,4,1.4,1.3,8,5,0,33.62427931718813,0.9374513895950508,92.82803825682544,18.17734309345736,18.998776817643527
ant,AE15NUWG,4992,21,4,4,1.4,1.3,8,5,62,33.614216478471235,0.937536895275116,93.0040300522848,17.277587756924504,19.11024696925816
ant,32IJSEPR,4992,21,4,4,1.4,1.3,8,5,125,33.60253791788463,0.9374997755188254,93.061322735042,17.27894671739911,19.120902776016592
ant,QTDEKSXI,4992,21,4,4,1.4,1.3,8,5,187,33.60351005272776,0.937503651599979,93.03028150264304,17.17643242817945,19.122927664706324
ant,ARTN2V6K,4992,21,4,4,1.4,1.3,8,5,250,33.60210381085681,0.9375014545312568,93.05887000424195,17.232646498271485,19.06709639367933
ant,V4BAEP9V,4992,21,4,4,1.4,1.3,12,5,0,33.633946850283905,0.9375085519320928,92.80535783179012,18.033430664021058,19.073103981426623
ant,WIED4SYE,4992,21,4,4,1.4,1.3,12,5,62,33.62342640372778,0.9375932447945894,92.87377877443414,17.13840683315305,19.11366109951249
ant,WNM5V4SN,4992,21,4,4,1.4,1.3,12,5,125,33.61271623806953,0.9375648715009736,92.93594986703248,17.18762927676508,19.1346303845502
ant,M7IWM8MQ,4992,21,4,4,1.4,1.3,12,5,187,33.610312797772174,0.937555279304732,92.95759461037788,17.09569712438239,19.163577635275484
ant,XKVLFFWV,4992,21,4,4,1.4,1.3,12,5,250,33.61023176340357,0.937548637093596,92.94358232348095,17.17899356133619,19.139169384004845
ant,NDWB9HH9,4992,21,4,4,1.4,1.3,16,5,0,33.63780577493418,0.9375294426187354,92.73304180774372,18.136324306889843,19.03330151882424
ant,LF0AVE1O,4992,21,4,4,1.4,1.3,16,5,62,33.62747442797196,0.9376178060598042,92.86598090877592,17.08009408109084,19.1265647502421
ant,AP08B557,4992,21,4,4,1.4,1.3,16,5,125,33.617313855420406,0.9375857583325894,92.92192207245984,17.194013420937406,19.06741737380649
ant,3GVUTX2Q,4992,21,4,4,1.4,1.3,16,5,187,33.6117905218543,0.937574691143795,92.95657703837112,17.157546805333283,19.219410225293466
ant,0KRUCSGP,4992,21,4,4,1.4,1.3,16,5,250,33.61370714962069,0.9375769021499216,92.97694637345684,17.07230463661532,19.148433730211096
ant,3SISCYD4,4992,21,4,8,1.4,1.3,1,5,0,33.57583277147467,0.9371827461233186,93.50599132280344,18.4353740412486,19.99382145710381
ant,QRQCR8WW,4992,21,4,8,1.4,1.3,1,5,62,33.57953544752463,0.9373787857999848,93.5827713549344,17.386656712169692,19.563295991519528
ant,D7HHCNL2,4992,21,4,8,1.4,1.3,1,5,125,33.571230884978085,0.9373624212113186,93.53280508745812,17.401242072021294,19.526467441525675
ant,U6P3OD86,4992,21,4,8,1.4,1.3,1,5,187,33.568914216826215,0.9373573230866769,93.5376590835368,17.43186957752702,19.542204358334057
ant,38F1F5LU,4992,21,4,8,1.4,1.3,1,5,250,33.5685949287935,0.9373552164628138,93.51879373027796,17.40937925838952,19.566297406329785
ant,WTMSCPGG,4992,21,4,8,1.4,1.3,4,5,0,33.60361313493195,0.9373307373393236,93.00389254297566,18.316480494159656,19.21276877014301
ant,IQQ12QDJ,4992,21,4,8,1.4,1.3,4,5,62,33.59880723169704,0.9374782327395766,93.15556098030292,17.18851448216074,19.09401607298074
ant,2UQ1644T,4992,21,4,8,1.4,1.3,4,5,125,33.58937774486477,0.9374507523294704,93.16427032588788,17.21317705880702,19.161088933348868
ant,INAZO0CC,4992,21,4,8,1.4,1.3,4,5,187,33.586931326159025,0.9374515743397954,93.15951004525984,17.188290299237813,19.20079980295532
ant,CKGZ3U2K,4992,21,4,8,1.4,1.3,4,5,250,33.588697431288274,0.9374509355915126,93.13926002342652,17.151399141420516,19.14393877427852
ant,RXKXOGQ0,4992,21,4,8,1.4,1.3,8,5,0,33.62165589389798,0.937437940296249,92.85371683730264,18.24590417143714,19.05435888773095
ant,YXIX4S43,4992,21,4,8,1.4,1.3,8,5,62,33.61436762638702,0.9375761278826206,93.06886030399704,17.04188597429468,19.03315367460259
ant,08DNMT0B,4992,21,4,8,1.4,1.3,8,5,125,33.60695962911841,0.9375500041453992,93.04244246192836,17.06821562078904,19.038504901657557
ant,0KXGJPXG,4992,21,4,8,1.4,1.3,8,5,187,33.60507407610174,0.9375449846039956,92.99645992524836,17.008422842753596,19.010696043495848
ant,W0VEK5LF,4992,21,4,8,1.4,1.3,8,5,250,33.60364886167409,0.9375385935626812,93.01209156522562,16.978492264626958,19.021490284286287
ant,6FGR852Q,4992,21,4,8,1.4,1.3,12,5,0,33.62954440474889,0.9375008537401608,92.74039909441991,18.241073879349827,18.994454441028985
ant,5WMKK1MW,4992,21,4,8,1.4,1.3,12,5,62,33.62434965255711,0.9376290511729112,92.92397332636592,17.039264423622114,18.976271435881944
ant,N56XSYGX,4992,21,4,8,1.4,1.3,12,5,125,33.612849397673195,0.9375965444009696,92.96027377699662,17.043094719144147,18.979887688136596
ant,PIAZ7C8C,4992,21,4,8,1.4,1.3,12,5,187,33.61201316366623,0.9375913122400122,92.96164981060171,16.958700882117242,18.97823515772553
ant,XUATCVZP,4992,21,4,8,1.4,1.3,12,5,250,33.60956322920603,0.937595191879652,92.9699765027582,16.925933856505342,19.013594752467565
ant,95ZXZNPE,4992,21,4,8,1.4,1.3,16,5,0,33.634257466740245,0.9375256338522802,92.75154788365272,18.18936223840646,19.10053374704588
ant,61N1WIQU,4992,21,4,8,1.4,1.3,16,5,62,33.62803623653655,0.9376599735288478,92.92264409290354,16.942650660332728,19.037254751690764
ant,VMNTGIJH,4992,21,4,8,1.4,1.3,16,5,125,33.615296294634774,0.937627940035578,92.92135503040356,16.9534821644892,19.038533207079794
ant,QLEBXC6O,4992,21,4,8,1.4,1.3,16,5,187,33.61440978444595,0.9376244791111544,92.93179232478616,16.906055693124106,19.092889463913263
ant,LGDI6ABE,4992,21,4,8,1.4,1.3,16,5,250,33.61567858718955,0.9376187060602862,92.95668357191666,16.972337102075556,19.03915015322417
ant,N0RMWYY0,4992,21,4,12,1.4,1.3,1,5,0,33.57332792574853,0.9371743528404046,93.61179359639878,18.41159190988962,20.05258841865881
ant,X9F8S46Y,4992,21,4,12,1.4,1.3,1,5,62,33.58222459420618,0.9374049718107156,93.68004512425338,17.314610687562325,19.5041938030901
ant,FA8R0IBD,4992,21,4,12,1.4,1.3,1,5,125,33.5721854690054,0.9373885618513496,93.6270211514764,17.382206179157222,19.523771049774567
ant,3SKDKE4I,4992,21,4,12,1.4,1.3,1,5,187,33.56872256016605,0.937376994398696,93.63272697685382,17.42009007856679,19.53589158140404
ant,HFDXH3R2,4992,21,4,12,1.4,1.3,1,5,250,33.5686749183061,0.937381560826183,93.63959488461433,17.471807144074976,19.493226356646776
ant,BBGJ7PUT,4992,21,4,12,1.4,1.3,4,5,0,33.60374776343567,0.9373207889979158,93.12238154688556,18.313181880929807,19.26340161769673
ant,EMU7GF70,4992,21,4,12,1.4,1.3,4,5,62,33.601388379537006,0.9375044528524674,93.27494934903034,17.056912749518474,19.11553628383724
ant,U21ENLYR,4992,21,4,12,1.4,1.3,4,5,125,33.59193661417126,0.9374799882594624,93.1952015613963,17.072958564175043,19.09744583400989
ant,U6ZJ6PXH,4992,21,4,12,1.4,1.3,4,5,187,33.59186354652847,0.937478818407106,93.24759594197224,17.058284116369332,19.082485850847423
ant,1MRGFJTW,4992,21,4,12,1.4,1.3,4,5,250,33.58973781974922,0.9374746751429428,93.2206989838616,17.034576276885627,19.161210133610084
ant,R3Z3AI47,4992,21,4,12,1.4,1.3,8,5,0,33.622171495713275,0.937439293114107,92.97038458004155,18.142804934349343,19.10388997058826
ant,22WM0XQ8,4992,21,4,12,1.4,1.3,8,5,62,33.61752865340719,0.937601888654244,93.1359369433696,16.93530017260141,19.033148959341712
ant,NRU64X39,4992,21,4,12,1.4,1.3,8,5,125,33.60803855199659,0.9375795025137528,93.12386070347532,17.02858483361198,19.013035882070184
ant,H5YWZ115,4992,21,4,12,1.4,1.3,8,5,187,33.60660237512285,0.9375613225040152,93.14641275921704,16.95399660589314,19.031211041092234
ant,RGVOFDVH,4992,21,4,12,1.4,1.3,8,5,250,33.60609669407924,0.9375596491258535,93.09449944528896,16.897686449535495,19.00931586167062
ant,4W1NUIZX,4992,21,4,12,1.4,1.3,12,5,0,33.63049374437352,0.9374903550195456,92.87841373763897,18.21016401384137,19.07991681414236
ant,XBFCMQLX,4992,21,4,12,1.4,1.3,12,5,62,33.6262593080038,0.937656958008287,93.0828044636482,16.870611932739077,19.0749492538233
ant,SQNHVV8J,4992,21,4,12,1.4,1.3,12,5,125,33.616728631931494,0.9376252934114256,93.01094144559808,16.92665472218702,18.97771359965357
ant,PCTIHN2P,4992,21,4,12,1.4,1.3,12,5,187,33.61396410128696,0.9376171053345524,93.08467696600908,16.797168667731324,19.003686365670507
ant,ZQOTTYUP,4992,21,4,12,1.4,1.3,12,5,250,33.61545764189968,0.9376211302790476,93.04553768699904,16.85028869809743,19.058382042516644
ant,O9O05ZWL,4992,21,4,12,1.4,1.3,16,5,0,33.63482165617515,0.9375172447209336,92.91567654349778,18.1819088360208,19.00895670180045
ant,DFTQE583,4992,21,4,12,1.4,1.3,16,5,62,33.63060778826764,0.9376826986151549,92.99869037456422,16.836410830769456,19.00120176634492
ant,W6B6ZTYX,4992,21,4,12,1.4,1.3,16,5,125,33.62059117569964,0.9376608764947352,92.95022559727404,16.84958995487071,19.072175169022643
ant,BQN84NCR,4992,21,4,12,1.4,1.3,16,5,187,33.61674688809317,0.9376406488726982,93.04261495138118,16.879540976579,19.071692243613736
ant,17MOJCM0,4992,21,4,12,1.4,1.3,16,5,250,33.61721802631575,0.9376428474241228,93.02764704040568,16.888257893384804,19.08350135357143
ant,J9CHTEVK,4992,21,4,16,1.4,1.3,1,5,0,33.5727883747802,0.93717483382913,93.64293758709344,18.45427968023776,20.072718585703434
ant,4JLTFJ7S,4992,21,4,16,1.4,1.3,1,5,62,33.582314009841085,0.9374212673054406,93.7022028013386,17.333854575462897,19.459391967689
ant,5HKZI612,4992,21,4,16,1.4,1.3,1,5,125,33.57328606445378,0.937401100770751,93.68049769478228,17.29593660081055,19.48337376476644
ant,5CO2M7JI,4992,21,4,16,1.4,1.3,1,5,187,33.56754174595726,0.9373904410286328,93.6883145470563,17.342582857365404,19.52691118543166
ant,1EUY2FDW,4992,21,4,16,1.4,1.3,1,5,250,33.56952156089363,0.9373956521352133,93.63440710461964,17.23949395007836,19.534721204726285
ant,L146LDCU,4992,21,4,16,1.4,1.3,4,5,0,33.60216492070448,0.937327226596092,93.1473239572296,18.19109997021532,19.336061445777027
ant,MSRY38QN,4992,21,4,16,1.4,1.3,4,5,62,33.60049669573548,0.9375178552978668,93.2550494801264,17.053923723057217,19.103475561886174
ant,5Z4NXER8,4992,21,4,16,1.4,1.3,4,5,125,33.59234319000466,0.9374967261926452,93.26428782495694,17.100215641067674,19.100925017879327
ant,5RX85ZA3,4992,21,4,16,1.4,1.3,4,5,187,33.59116966147822,0.9374896038824052,93.27753429395273,17.04632258991859,19.06612019648907
ant,KT0JTCM4,4992,21,4,16,1.4,1.3,4,5,250,33.591807882920364,0.9374870290210592,93.2754818500092,17.069036044923415,19.09792865076638
ant,E11XA024,4992,21,4,16,1.4,1.3,8,5,0,33.62248034796845,0.9374303393696078,92.97684824335116,18.20641377537868,19.0772590861738
ant,DT8UYHC3,4992,21,4,16,1.4,1.3,8,5,62,33.61723271191019,0.9376097125793572,93.13855858511262,16.857141407664866,18.977506891017985
ant,MQ6AV0YQ,4992,21,4,16,1.4,1.3,8,5,125,33.60848426758053,0.93758342633793,93.13750482373052,16.877946468943403,19.010267254945013
ant,H646D3KQ,4992,21,4,16,1.4,1.3,8,5,187,33.60674854207579,0.9375795591529922,93.16815725817288,16.94587742804124,19.03977688483008
ant,TZPC5RZ3,4992,21,4,16,1.4,1.3,8,5,250,33.60733374845573,0.9375769033360836,93.21016136284258,16.924330882111516,19.026055440058823
ant,EVTYMIML,4992,21,4,16,1.4,1.3,12,5,0,33.630209673288775,0.9374910489243654,92.87662636014568,18.19564492053881,19.05083907178337
ant,CWDA2XC8,4992,21,4,16,1.4,1.3,12,5,62,33.62689971791247,0.93766632928184,93.04811835402468,16.756395686860348,19.03708796013176
ant,M4HUO1K9,4992,21,4,16,1.4,1.3,12,5,125,33.61770978620397,0.9376444214612096,93.057509772223,16.75600477328248,19.01578511718965
ant,4NTLZ8PL,4992,21,4,16,1.4,1.3,12,5,187,33.614236741438,0.93763484171967,93.05167004843646,16.75772324952155,19.03699012615937
ant,VZJSBQAI,4992,21,4,16,1.4,1.3,12,5,250,33.61294053332799,0.9376371241920624,93.0841016296796,16.80979462003123,19.01406672321808
ant,OTMP4P7R,4992,21,4,16,1.4,1.3,16,5,0,33.63342339047471,0.9375242326983172,92.91709351343206,18.093242008429105,19.06947669100005
ant,EAXTYH1G,4992,21,4,16,1.4,1.3,16,5,62,33.62972253206523,0.9376956319334496,93.02270994684184,16.717398409427904,19.04373524744166
ant,65BIS2MS,4992,21,4,16,1.4,1.3,16,5,125,33.62176421843612,0.937666145426717,93.03585559255232,16.781641906586444,19.028417832509405
ant,9DOLV0W8,4992,21,4,16,1.4,1.3,16,5,187,33.61889834965244,0.9376603655554168,93.01429075086568,16.73797892866112,19.013920796623463
ant,A32PJNUH,4992,21,4,16,1.4,1.3,16,5,250,33.617363049391685,0.937660493660922,93.03438518849616,16.771361958383018,19.06746553005592
ant,3D9RZSXP,20000,21,4,0,1.4,1.3,1,5,62,34.145616052162936,0.9403696757050888,88.74976014147047,14.727127287638249,14.133073214465076
ant,LW5FED74,20000,21,4,0,1.4,1.3,1,5,125,34.158109696648204,0.940423121499778,88.6595565754849,14.697949278827354,13.807132676851664
ant,OARBEXDY,20000,21,4,0,1.4,1.3,1,5,187,34.149713673134514,0.9403112222306172,88.69863848917076,14.738651699677826,13.75108930413587
ant,919NGTNZ,20000,21,4,0,1.4,1.3,1,5,250,34.14051724252177,0.9402726995411204,88.78939582565569,14.868836625301348,13.922219320933303
ant,9H1M2BY5,20000,21,4,0,1.4,1.3,4,5,0,34.13789363547766,0.9401862428556034,88.6969880811509,17.071106379502417,13.773645565466758
ant,ALV043HK,20000,21,4,0,1.4,1.3,4,5,62,34.147541512095515,0.940484720379559,88.74987435387683,14.647206532893804,13.981432737822937
ant,ZBHVORD3,20000,21,4,0,1.4,1.3,4,5,125,34.16171008272287,0.9405317834360682,88.58248452351476,14.588268601619948,13.639563615480538
ant,EPD5F3NV,20000,21,4,0,1.4,1.3,4,5,187,34.14956562684685,0.9403893912016456,88.63818722384414,14.682076930907618,13.610457485640694
ant,UH3HXBBS,20000,21,4,0,1.4,1.3,4,5,250,34.14593757078589,0.9403480380328734,88.72340400140502,14.792269333934106,13.733229233593288
ant,Y7KIJ0XM,20000,21,4,0,1.4,1.3,8,5,0,34.13865997078624,0.9402111110402576,88.65876991153412,16.956128930963168,13.743038662326844
ant,QA84LM1Y,20000,21,4,0,1.4,1.3,8,5,62,34.15393773180789,0.9405565247013794,88.67001343230804,14.625427082779444,13.953238555985024
ant,HPWQIWX1,20000,21,4,0,1.4,1.3,8,5,125,34.161826745326934,0.940592416779912,88.5818644108258,14.598321035862384,13.635581971728936
ant,QGFO604H,20000,21,4,0,1.4,1.3,8,5,187,34.15038677305458,0.9403787445073104,88.58917258326419,14.583068135504554,13.573836207154722
ant,FVU0DI2X,20000,21,4,0,1.4,1.3,8,5,250,34.149072721744595,0.9403914954531846,88.60737690190061,14.62851332035016,13.587520549915538
ant,CB7OKV11,20000,21,4,0,1.4,1.3,12,5,0,34.138449448995786,0.9402137134798724,88.66103252545143,17.00333715402774,13.736503618921915
ant,RSH0XSTR,20000,21,4,0,1.4,1.3,12,5,62,34.15023795464121,0.9405302639624372,88.68284801278138,14.693786837548204,13.989533591031714
ant,9IKFWKG6,20000,21,4,0,1.4,1.3,12,5,125,34.16666884447626,0.9406093121761112,88.53655829408132,14.582539747335666,13.596578672593518
ant,R8VPRMV2,20000,21,4,0,1.4,1.3,12,5,187,34.150123262720456,0.9403642908257632,88.56906951186392,14.65369389235173,13.5647515861972
ant,4NBPBW98,20000,21,4,0,1.4,1.3,12,5,250,34.147920363451945,0.940369063645453,88.60675096738527,14.668880480323155,13.618167474549663
ant,O6OSL9S6,20000,21,4,0,1.4,1.3,16,5,0,34.138670019982875,0.9401946322834906,88.63287566195834,16.964969728472035,13.729798679927251
ant,VOBVZKCX,20000,21,4,0,1.4,1.3,16,5,62,34.151567494499616,0.9405523310253276,88.68674484924915,14.69840404049097,13.967581319558551
ant,3XK4480P,20000,21,4,0,1.4,1.3,16,5,125,34.16162692613326,0.9405978061073456,88.55936067996247,14.58365290627571,13.66264768131342
ant,OL7HTH2Y,20000,21,4,0,1.4,1.3,16,5,187,34.14938280282155,0.9403771784768176,88.62091251281208,14.621564061266431,13.61919582912106
ant,N0X63XHH,20000,21,4,0,1.4,1.3,16,5,250,34.146979015191086,0.9403561146105108,88.5943529483178,14.604466866915674,13.658678901438462
ant,T3BGST4T,20000,21,4,4,1.4,1.3,1,5,0,34.07643909959208,0.9395788374231824,89.24954635939703,16.875707081477774,13.33214038318156
ant,QMSZCWFZ,20000,21,4,4,1.4,1.3,1,5,62,34.12550487659162,0.9400487723042122,88.98504981962289,14.438943425722584,12.728844349242577
ant,1OQJMTUU,20000,21,4,4,1.4,1.3,1,5,125,34.11826193403176,0.9400032690508447,89.12095088312299,14.455966707787244,12.898374533875918
ant,9A5LL88S,20000,21,4,4,1.4,1.3,1,5,187,34.115851845018575,0.9399763654120524,89.16520841850742,14.463889969614234,12.95137894728548
ant,UIQEIICR,20000,21,4,4,1.4,1.3,1,5,250,34.11763060261293,0.939990039192029,89.14462389777579,14.41149529706698,12.929294041322704
ant,U5IU3GMQ,20000,21,4,4,1.4,1.3,4,5,0,34.12998024607999,0.939949521970986,88.86991809855044,16.657887726034758,12.409152365241034
ant,3W3D90A5,20000,21,4,4,1.4,1.3,4,5,62,34.142508699895856,0.9400988713425784,88.7917122671749,14.080311561142688,12.32644787497992
ant,UN059Z25,20000,21,4,4,1.4,1.3,4,5,125,34.137187224198065,0.9400818460616306,88.79346485406683,14.122962296626271,12.361900691829875
ant,POD82MF1,20000,21,4,4,1.4,1.3,4,5,187,34.13253738036286,0.9400649213079196,88.82532937285981,14.217276248349323,12.398721427089646
ant,C4965PI0,20000,21,4,4,1.4,1.3,4,5,250,34.134147338126894,0.940062639725149,88.81648816584517,14.143047902388282,12.39541072235633
ant,G2Y13LXI,20000,21,4,4,1.4,1.3,8,5,0,34.148716721441524,0.940035441028538,88.69869859805907,16.56304765746756,12.154902970050824
ant,UWMKN2YW,20000,21,4,4,1.4,1.3,8,5,62,34.15624408276233,0.9401459809559496,88.63946790689683,13.98213086560205,12.122732593203446
ant,84JIY2YN,20000,21,4,4,1.4,1.3,8,5,125,34.154672416889724,0.9401393627645958,88.66352146602058,13.978246288900367,12.141852373245
ant,QY2C0AY0,20000,21,4,4,1.4,1.3,8,5,187,34.146862048864286,0.9401481118961352,88.6735843556619,14.052993420224622,12.212609502337124
ant,8R9YPS5W,20000,21,4,4,1.4,1.3,8,5,250,34.14551479378875,0.9401105660111156,88.68605004011576,14.05669644651614,12.231931473345318
ant,8GHN2YZ3,20000,21,4,4,1.4,1.3,12,5,0,34.14627513198446,0.9399960628196374,88.68457557289756,16.537484304560092,12.17636760751995
ant,E7AH90FU,20000,21,4,4,1.4,1.3,12,5,62,34.154646504993686,0.9401244444040516,88.59852989465291,14.029242030209696,12.146697625496762
ant,FVHT58F4,20000,21,4,4,1.4,1.3,12,5,125,34.15620993762496,0.9401571044874428,88.60599211456223,14.022901181881403,12.128288128954264
ant,ROTTHZJL,20000,21,4,4,1.4,1.3,12,5,187,34.14957367714439,0.9401182980086672,88.6274642244987,14.018296600050402,12.16795297381065
ant,620X1KCD,20000,21,4,4,1.4,1.3,12,5,250,34.15377501915797,0.9401312280650164,88.62930889413845,13.998656646067271,12.1615925042783
ant,UH6JA1CH,20000,21,4,4,1.4,1.3,16,5,0,34.15560672415867,0.9400433373095384,88.61746098788467,16.53274205723359,12.115914506847703
ant,CCGSUITK,20000,21,4,4,1.4,1.3,16,5,62,34.16616112353461,0.9401515576969924,88.50722715871836,13.967190492623176,12.029949071281278
ant,IOWDC5G8,20000,21,4,4,1.4,1.3,16,5,125,34.15797758882915,0.9401420295535036,88.58508491853043,13.909444738977362,12.12952417331779
ant,64UGWGEQ,20000,21,4,4,1.4,1.3,16,5,187,34.15422475793711,0.9401542734150864,88.58067574814005,14.087592799036438,12.135692631378124
ant,MEI1HOCZ,20000,21,4,4,1.4,1.3,16,5,250,34.15626457316201,0.940127836234534,88.56483025531102,14.020170485461191,12.113019695645727
ant,BWQXR5F4,20000,21,4,8,1.4,1.3,1,5,0,34.06203951128225,0.9394827514738586,89.39349257162293,17.035691110430992,13.392733409371084
